row_id;order_id;order_date;ship_date;customer_id;segment;country;city;state;region;product_id;category;sub_category;sales;quantity;profit
177;US-2019-152366;21.04.2019;25.04.2019;SJ-20500;Consumer;United States;Houston;Texas;Central;OFF-AP-10002684;Office Supplies;Appliances;97;4;-243
178;US-2017-101511;21.11.2017;23.11.2017;JE-15745;Consumer;United States;Newark;Ohio;East;FUR-CH-10004698;Furniture;Chairs;397;7;-11
179;US-2017-101511;21.11.2017;23.11.2017;JE-15745;Consumer;United States;Newark;Ohio;East;OFF-SU-10002189;Office Supplies;Supplies;16;5;-4
180;CA-2017-137225;15.12.2017;19.12.2017;JK-15640;Home Office;United States;New York City;New York;East;OFF-AR-10001940;Office Supplies;Art;3;1;1
181;CA-2016-166191;05.12.2016;09.12.2016;DK-13150;Corporate;United States;Decatur;Illinois;Central;OFF-ST-10003455;Office Supplies;Storage;25;2;2
182;CA-2016-166191;05.12.2016;09.12.2016;DK-13150;Corporate;United States;Decatur;Illinois;Central;TEC-AC-10004659;Technology;Accessories;409;7;77
183;CA-2016-158274;19.11.2016;24.11.2016;RM-19675;Home Office;United States;Monroe;Louisiana;South;TEC-PH-10003273;Technology;Phones;504;4;131
184;CA-2016-158274;19.11.2016;24.11.2016;RM-19675;Home Office;United States;Monroe;Louisiana;South;TEC-PH-10004896;Technology;Phones;150;5;42
185;CA-2016-158274;19.11.2016;24.11.2016;RM-19675;Home Office;United States;Monroe;Louisiana;South;TEC-AC-10002345;Technology;Accessories;29;2;7
186;CA-2018-105018;28.11.2018;02.12.2018;SK-19990;Consumer;United States;Fairfield;Connecticut;East;OFF-BI-10001890;Office Supplies;Binders;7;2;3
187;CA-2016-123260;26.08.2016;30.08.2016;FM-14290;Home Office;United States;Los Angeles;California;West;TEC-AC-10002323;Technology;Accessories;177;8;23
188;CA-2018-157000;16.07.2018;22.07.2018;AM-10360;Corporate;United States;Grand Prairie;Texas;Central;OFF-ST-10001328;Office Supplies;Storage;37;3;4
189;CA-2018-157000;16.07.2018;22.07.2018;AM-10360;Corporate;United States;Grand Prairie;Texas;Central;OFF-PA-10001950;Office Supplies;Paper;20;3;6
190;CA-2017-102281;12.10.2017;14.10.2017;MP-17470;Home Office;United States;New York City;New York;East;FUR-BO-10002613;Furniture;Bookcases;899;4;112
191;CA-2017-102281;12.10.2017;14.10.2017;MP-17470;Home Office;United States;New York City;New York;East;TEC-PH-10001552;Technology;Phones;72;6;20
192;CA-2017-102281;12.10.2017;14.10.2017;MP-17470;Home Office;United States;New York City;New York;East;OFF-PA-10000061;Office Supplies;Paper;52;8;25
193;CA-2017-102281;12.10.2017;14.10.2017;MP-17470;Home Office;United States;New York City;New York;East;FUR-BO-10002545;Furniture;Bookcases;626;3;47
194;CA-2017-102281;12.10.2017;14.10.2017;MP-17470;Home Office;United States;New York City;New York;East;OFF-AR-10003514;Office Supplies;Art;20;5;7
195;CA-2017-131457;31.10.2017;06.11.2017;MZ-17515;Corporate;United States;Redlands;California;West;OFF-EN-10001509;Office Supplies;Envelopes;14;7;7
196;CA-2016-140004;21.03.2016;25.03.2016;CB-12025;Consumer;United States;Hamilton;Ohio;East;OFF-AR-10004685;Office Supplies;Art;7;2;1
197;CA-2016-140004;21.03.2016;25.03.2016;CB-12025;Consumer;United States;Hamilton;Ohio;East;OFF-AR-10004027;Office Supplies;Art;6;3;2
198;CA-2019-107720;06.11.2019;13.11.2019;VM-21685;Home Office;United States;Westfield;New Jersey;East;OFF-ST-10001414;Office Supplies;Storage;46;3;12
199;US-2019-124303;06.07.2019;13.07.2019;FH-14365;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-BI-10000343;Office Supplies;Binders;3;2;-2
200;US-2019-124303;06.07.2019;13.07.2019;FH-14365;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-PA-10002749;Office Supplies;Paper;16;3;6
201;CA-2019-105074;24.06.2019;29.06.2019;MB-17305;Consumer;United States;Akron;Ohio;East;OFF-PA-10002666;Office Supplies;Paper;22;3;7
202;CA-2016-133690;03.08.2016;05.08.2016;BS-11755;Consumer;United States;Denver;Colorado;West;FUR-TA-10004289;Furniture;Tables;219;2;-162
203;CA-2016-133690;03.08.2016;05.08.2016;BS-11755;Consumer;United States;Denver;Colorado;West;OFF-AP-10003622;Office Supplies;Appliances;3;1;0
204;US-2019-116701;17.12.2019;21.12.2019;LC-17140;Consumer;United States;Dallas;Texas;Central;OFF-AP-10003217;Office Supplies;Appliances;66;2;-179
205;CA-2019-126382;03.06.2019;07.06.2019;HK-14890;Corporate;United States;Franklin;Tennessee;South;FUR-FU-10002960;Furniture;Furnishings;35;7;10
206;CA-2019-108329;09.12.2019;14.12.2019;LE-16810;Consumer;United States;Whittier;California;West;TEC-PH-10001918;Technology;Phones;445;4;44
207;CA-2019-135860;01.12.2019;07.12.2019;JH-15985;Consumer;United States;Saginaw;Michigan;Central;OFF-ST-10000642;Office Supplies;Storage;84;4;6
208;CA-2019-135860;01.12.2019;07.12.2019;JH-15985;Consumer;United States;Saginaw;Michigan;Central;TEC-PH-10001700;Technology;Phones;132;2;36
209;CA-2019-135860;01.12.2019;07.12.2019;JH-15985;Consumer;United States;Saginaw;Michigan;Central;OFF-BI-10003274;Office Supplies;Binders;16;4;7
210;CA-2019-135860;01.12.2019;07.12.2019;JH-15985;Consumer;United States;Saginaw;Michigan;Central;OFF-FA-10000134;Office Supplies;Fasteners;52;9;16
211;CA-2019-135860;01.12.2019;07.12.2019;JH-15985;Consumer;United States;Saginaw;Michigan;Central;OFF-ST-10001522;Office Supplies;Storage;92;1;4
212;CA-2017-101007;09.02.2017;13.02.2017;MS-17980;Corporate;United States;Dallas;Texas;Central;TEC-AC-10001266;Technology;Accessories;21;2;7
213;CA-2017-146262;02.01.2017;09.01.2017;VW-21775;Corporate;United States;Medina;Ohio;East;OFF-LA-10004544;Office Supplies;Labels;24;2;9
214;CA-2017-146262;02.01.2017;09.01.2017;VW-21775;Corporate;United States;Medina;Ohio;East;FUR-BO-10004695;Furniture;Bookcases;452;5;-244
215;CA-2017-146262;02.01.2017;09.01.2017;VW-21775;Corporate;United States;Medina;Ohio;East;TEC-PH-10002844;Technology;Phones;63;3;-15
216;CA-2017-146262;02.01.2017;09.01.2017;VW-21775;Corporate;United States;Medina;Ohio;East;TEC-MA-10000864;Technology;Machines;1188;9;-950
217;CA-2017-146262;02.01.2017;09.01.2017;VW-21775;Corporate;United States;Medina;Ohio;East;TEC-AC-10000109;Technology;Accessories;90;2;4
218;CA-2018-130162;28.10.2018;01.11.2018;JH-15910;Consumer;United States;Los Angeles;California;West;OFF-ST-10001328;Office Supplies;Storage;93;6;26
219;CA-2018-130162;28.10.2018;01.11.2018;JH-15910;Consumer;United States;Los Angeles;California;West;TEC-PH-10002563;Technology;Phones;302;3;23
220;CA-2017-169397;24.12.2017;27.12.2017;JB-15925;Consumer;United States;Dublin;Ohio;East;OFF-FA-10000585;Office Supplies;Fasteners;6;2;2
221;CA-2017-169397;24.12.2017;27.12.2017;JB-15925;Consumer;United States;Dublin;Ohio;East;OFF-PA-10004000;Office Supplies;Paper;23;6;8
222;CA-2017-169397;24.12.2017;27.12.2017;JB-15925;Consumer;United States;Dublin;Ohio;East;OFF-BI-10002852;Office Supplies;Binders;20;4;-14
223;CA-2017-169397;24.12.2017;27.12.2017;JB-15925;Consumer;United States;Dublin;Ohio;East;FUR-FU-10000087;Furniture;Furnishings;73;4;19
224;CA-2017-169397;24.12.2017;27.12.2017;JB-15925;Consumer;United States;Dublin;Ohio;East;TEC-MA-10001148;Technology;Machines;480;4;-384
225;CA-2017-169397;24.12.2017;27.12.2017;JB-15925;Consumer;United States;Dublin;Ohio;East;OFF-AR-10001958;Office Supplies;Art;27;2;3
226;CA-2017-163055;09.08.2017;16.08.2017;DS-13180;Corporate;United States;Detroit;Michigan;Central;OFF-AR-10001026;Office Supplies;Art;2;1;1
227;CA-2017-163055;09.08.2017;16.08.2017;DS-13180;Corporate;United States;Detroit;Michigan;Central;FUR-TA-10003748;Furniture;Tables;622;5;137
228;CA-2017-163055;09.08.2017;16.08.2017;DS-13180;Corporate;United States;Detroit;Michigan;Central;OFF-ST-10002485;Office Supplies;Storage;22;1;0
229;US-2017-145436;28.02.2017;04.03.2017;VD-21670;Consumer;United States;Columbia;Tennessee;South;FUR-CH-10004860;Furniture;Chairs;162;2;-28
230;US-2017-145436;28.02.2017;04.03.2017;VD-21670;Consumer;United States;Columbia;Tennessee;South;FUR-CH-10004477;Furniture;Chairs;390;8;44
231;US-2016-156216;13.09.2016;17.09.2016;EA-14035;Corporate;United States;Charlotte;North Carolina;South;OFF-BI-10001679;Office Supplies;Binders;19;7;-12
232;US-2019-100930;07.04.2019;12.04.2019;CS-12400;Home Office;United States;Tampa;Florida;South;FUR-TA-10001705;Furniture;Tables;234;2;-102
233;US-2019-100930;07.04.2019;12.04.2019;CS-12400;Home Office;United States;Tampa;Florida;South;FUR-TA-10003473;Furniture;Tables;621;3;-248
234;US-2019-100930;07.04.2019;12.04.2019;CS-12400;Home Office;United States;Tampa;Florida;South;OFF-BI-10001679;Office Supplies;Binders;5;2;-4
235;US-2019-100930;07.04.2019;12.04.2019;CS-12400;Home Office;United States;Tampa;Florida;South;FUR-FU-10004017;Furniture;Furnishings;258;3;0
236;US-2019-100930;07.04.2019;12.04.2019;CS-12400;Home Office;United States;Tampa;Florida;South;TEC-AC-10003832;Technology;Accessories;618;3;-8
237;CA-2019-160514;12.11.2019;16.11.2019;DB-13120;Corporate;United States;Santa Clara;California;West;OFF-PA-10002479;Office Supplies;Paper;11;2;5
238;CA-2018-157749;04.06.2018;09.06.2018;KL-16645;Consumer;United States;Chicago;Illinois;Central;OFF-PA-10003349;Office Supplies;Paper;26;5;9
239;CA-2018-157749;04.06.2018;09.06.2018;KL-16645;Consumer;United States;Chicago;Illinois;Central;FUR-FU-10000576;Furniture;Furnishings;420;5;-357
240;CA-2018-157749;04.06.2018;09.06.2018;KL-16645;Consumer;United States;Chicago;Illinois;Central;FUR-FU-10004351;Furniture;Furnishings;12;3;-5
241;CA-2018-157749;04.06.2018;09.06.2018;KL-16645;Consumer;United States;Chicago;Illinois;Central;TEC-PH-10000011;Technology;Phones;32;2;11
242;CA-2018-157749;04.06.2018;09.06.2018;KL-16645;Consumer;United States;Chicago;Illinois;Central;FUR-TA-10002607;Furniture;Tables;177;5;-121
243;CA-2018-157749;04.06.2018;09.06.2018;KL-16645;Consumer;United States;Chicago;Illinois;Central;FUR-FU-10002505;Furniture;Furnishings;4;3;-3
244;CA-2018-157749;04.06.2018;09.06.2018;KL-16645;Consumer;United States;Chicago;Illinois;Central;OFF-AR-10004685;Office Supplies;Art;7;2;1
245;CA-2016-131926;01.06.2016;06.06.2016;DW-13480;Home Office;United States;Lakeville;Minnesota;Central;FUR-CH-10004063;Furniture;Chairs;2002;7;581
246;CA-2016-131926;01.06.2016;06.06.2016;DW-13480;Home Office;United States;Lakeville;Minnesota;Central;OFF-ST-10002276;Office Supplies;Storage;167;2;42
247;CA-2016-131926;01.06.2016;06.06.2016;DW-13480;Home Office;United States;Lakeville;Minnesota;Central;OFF-PA-10004082;Office Supplies;Paper;48;6;24
248;CA-2016-131926;01.06.2016;06.06.2016;DW-13480;Home Office;United States;Lakeville;Minnesota;Central;OFF-AP-10002945;Office Supplies;Appliances;1503;5;496
249;CA-2016-131926;01.06.2016;06.06.2016;DW-13480;Home Office;United States;Lakeville;Minnesota;Central;OFF-PA-10000061;Office Supplies;Paper;26;4;12
250;CA-2018-154739;10.12.2018;15.12.2018;LH-17155;Consumer;United States;San Francisco;California;West;FUR-CH-10002965;Furniture;Chairs;322;2;28
251;CA-2018-145625;11.09.2018;17.09.2018;KC-16540;Consumer;United States;San Diego;California;West;OFF-PA-10004569;Office Supplies;Paper;8;1;4
252;CA-2018-145625;11.09.2018;17.09.2018;KC-16540;Consumer;United States;San Diego;California;West;TEC-AC-10003832;Technology;Accessories;3347;13;636
253;CA-2018-146941;10.12.2018;13.12.2018;DL-13315;Consumer;United States;New York City;New York;East;OFF-ST-10001228;Office Supplies;Storage;81;6;23
254;CA-2018-146941;10.12.2018;13.12.2018;DL-13315;Consumer;United States;New York City;New York;East;OFF-EN-10003296;Office Supplies;Envelopes;362;4;163
255;US-2017-159982;28.11.2017;04.12.2017;DR-12880;Corporate;United States;Chicago;Illinois;Central;FUR-FU-10002505;Furniture;Furnishings;12;9;-8
256;US-2017-159982;28.11.2017;04.12.2017;DR-12880;Corporate;United States;Chicago;Illinois;Central;OFF-ST-10004804;Office Supplies;Storage;82;2;-20
257;US-2017-159982;28.11.2017;04.12.2017;DR-12880;Corporate;United States;Chicago;Illinois;Central;OFF-ST-10001590;Office Supplies;Storage;54;5;4
258;US-2017-159982;28.11.2017;04.12.2017;DR-12880;Corporate;United States;Chicago;Illinois;Central;TEC-PH-10001580;Technology;Phones;648;6;57
259;CA-2019-163139;01.12.2019;03.12.2019;CC-12670;Consumer;United States;New York City;New York;East;TEC-AC-10000290;Technology;Accessories;20;3;7
260;CA-2019-163139;01.12.2019;03.12.2019;CC-12670;Consumer;United States;New York City;New York;East;OFF-ST-10002790;Office Supplies;Storage;222;3;7
261;CA-2019-163139;01.12.2019;03.12.2019;CC-12670;Consumer;United States;New York City;New York;East;OFF-BI-10003460;Office Supplies;Binders;18;5;6
262;US-2019-155299;08.06.2019;12.06.2019;Dl-13600;Corporate;United States;Pasadena;Texas;Central;OFF-AP-10002203;Office Supplies;Appliances;2;2;-4
263;US-2016-106992;19.09.2016;21.09.2016;SB-20290;Corporate;United States;Houston;Texas;Central;TEC-MA-10000822;Technology;Machines;3060;3;-510
264;US-2016-106992;19.09.2016;21.09.2016;SB-20290;Corporate;United States;Houston;Texas;Central;TEC-MA-10003353;Technology;Machines;2520;7;-252
265;CA-2018-125318;06.06.2018;13.06.2018;RC-19825;Consumer;United States;Chicago;Illinois;Central;TEC-PH-10001433;Technology;Phones;328;4;29
266;CA-2017-155040;10.11.2017;15.11.2017;AH-10210;Consumer;United States;Brentwood;California;West;TEC-AC-10004469;Technology;Accessories;80;2;35
267;CA-2019-136826;16.06.2019;20.06.2019;CB-12535;Corporate;United States;Chapel Hill;North Carolina;South;OFF-AR-10003602;Office Supplies;Art;14;3;5
268;CA-2018-111010;22.01.2018;28.01.2018;PG-18895;Consumer;United States;Morristown;New Jersey;East;OFF-FA-10003472;Office Supplies;Fasteners;8;6;0
269;US-2019-145366;09.12.2019;13.12.2019;CA-12310;Corporate;United States;Cincinnati;Ohio;East;OFF-ST-10004180;Office Supplies;Storage;37;1;-7
270;US-2019-145366;09.12.2019;13.12.2019;CA-12310;Corporate;United States;Cincinnati;Ohio;East;OFF-EN-10004386;Office Supplies;Envelopes;58;3;22
271;CA-2019-163979;28.12.2019;02.01.2020;KH-16690;Corporate;United States;San Francisco;California;West;OFF-ST-10003208;Office Supplies;Storage;726;4;210
272;CA-2017-155334;30.07.2017;31.07.2017;HA-14920;Consumer;United States;San Francisco;California;West;TEC-AC-10003628;Technology;Accessories;210;7;92
273;CA-2017-155334;30.07.2017;31.07.2017;HA-14920;Consumer;United States;San Francisco;California;West;FUR-FU-10003274;Furniture;Furnishings;5;3;2
274;CA-2017-155334;30.07.2017;31.07.2017;HA-14920;Consumer;United States;San Francisco;California;West;OFF-BI-10002557;Office Supplies;Binders;11;3;4
275;CA-2019-118136;16.09.2019;17.09.2019;BB-10990;Corporate;United States;Inglewood;California;West;OFF-PA-10002615;Office Supplies;Paper;9;2;4
276;CA-2019-118136;16.09.2019;17.09.2019;BB-10990;Corporate;United States;Inglewood;California;West;OFF-AR-10001427;Office Supplies;Art;6;1;2
277;CA-2019-132976;13.10.2019;17.10.2019;AG-10495;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-PA-10000673;Office Supplies;Paper;12;2;4
278;CA-2019-132976;13.10.2019;17.10.2019;AG-10495;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-PA-10004470;Office Supplies;Paper;18;4;6
279;CA-2019-132976;13.10.2019;17.10.2019;AG-10495;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-ST-10000876;Office Supplies;Storage;60;6;6
280;CA-2019-132976;13.10.2019;17.10.2019;AG-10495;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-LA-10002043;Office Supplies;Labels;25;3;9
281;US-2017-161991;26.09.2017;28.09.2017;SC-20725;Consumer;United States;Houston;Texas;Central;OFF-BI-10004967;Office Supplies;Binders;2;5;-3
282;US-2017-161991;26.09.2017;28.09.2017;SC-20725;Consumer;United States;Houston;Texas;Central;TEC-PH-10001760;Technology;Phones;1114;7;376
283;CA-2017-130890;02.11.2017;06.11.2017;JO-15280;Consumer;United States;Los Angeles;California;West;FUR-TA-10002903;Furniture;Tables;1039;5;52
284;CA-2017-130883;26.09.2017;02.10.2017;TB-21520;Consumer;United States;Portland;Oregon;West;OFF-PA-10000474;Office Supplies;Paper;142;5;48
285;CA-2017-130883;26.09.2017;02.10.2017;TB-21520;Consumer;United States;Portland;Oregon;West;TEC-AC-10001956;Technology;Accessories;240;5;48
286;CA-2017-130883;26.09.2017;02.10.2017;TB-21520;Consumer;United States;Portland;Oregon;West;OFF-PA-10004100;Office Supplies;Paper;31;6;11
287;CA-2018-112697;18.12.2018;20.12.2018;AH-10195;Corporate;United States;Tamarac;Florida;South;OFF-BI-10000778;Office Supplies;Binders;254;7;-169
288;CA-2018-112697;18.12.2018;20.12.2018;AH-10195;Corporate;United States;Tamarac;Florida;South;OFF-AP-10002684;Office Supplies;Appliances;195;2;24
289;CA-2018-112697;18.12.2018;20.12.2018;AH-10195;Corporate;United States;Tamarac;Florida;South;OFF-SU-10000646;Office Supplies;Supplies;961;5;-204
290;CA-2018-110772;20.11.2018;24.11.2018;NZ-18565;Home Office;United States;Columbus;Ohio;East;OFF-FA-10002983;Office Supplies;Fasteners;19;7;7
291;CA-2018-110772;20.11.2018;24.11.2018;NZ-18565;Home Office;United States;Columbus;Ohio;East;OFF-LA-10004689;Office Supplies;Labels;18;8;6
292;CA-2018-110772;20.11.2018;24.11.2018;NZ-18565;Home Office;United States;Columbus;Ohio;East;TEC-AC-10002001;Technology;Accessories;256;2;54
293;CA-2018-110772;20.11.2018;24.11.2018;NZ-18565;Home Office;United States;Columbus;Ohio;East;FUR-BO-10004709;Furniture;Bookcases;87;3;-49
294;CA-2016-111451;26.12.2016;28.12.2016;KL-16555;Corporate;United States;Colorado Springs;Colorado;West;FUR-FU-10004091;Furniture;Furnishings;300;8;79
295;CA-2016-111451;26.12.2016;28.12.2016;KL-16555;Corporate;United States;Colorado Springs;Colorado;West;FUR-CH-10001891;Furniture;Chairs;230;3;20
296;CA-2016-111451;26.12.2016;28.12.2016;KL-16555;Corporate;United States;Colorado Springs;Colorado;West;FUR-FU-10002918;Furniture;Furnishings;218;3;-25
297;CA-2016-111451;26.12.2016;28.12.2016;KL-16555;Corporate;United States;Colorado Springs;Colorado;West;OFF-BI-10004593;Office Supplies;Binders;79;5;-63
298;CA-2016-111451;26.12.2016;28.12.2016;KL-16555;Corporate;United States;Colorado Springs;Colorado;West;OFF-FA-10004854;Office Supplies;Fasteners;28;3;9
299;CA-2018-142545;28.10.2018;03.11.2018;JD-15895;Corporate;United States;Belleville;New Jersey;East;OFF-PA-10002105;Office Supplies;Paper;32;5;16
300;CA-2018-142545;28.10.2018;03.11.2018;JD-15895;Corporate;United States;Belleville;New Jersey;East;OFF-ST-10002756;Office Supplies;Storage;1082;8;11
301;CA-2018-142545;28.10.2018;03.11.2018;JD-15895;Corporate;United States;Belleville;New Jersey;East;OFF-PA-10004243;Office Supplies;Paper;57;3;27
302;CA-2018-142545;28.10.2018;03.11.2018;JD-15895;Corporate;United States;Belleville;New Jersey;East;FUR-FU-10001861;Furniture;Furnishings;78;4;38
303;CA-2018-142545;28.10.2018;03.11.2018;JD-15895;Corporate;United States;Belleville;New Jersey;East;OFF-BI-10002706;Office Supplies;Binders;14;1;7
304;US-2019-152380;19.11.2019;23.11.2019;JH-15910;Consumer;United States;Chicago;Illinois;Central;FUR-TA-10002533;Furniture;Tables;219;3;-131
305;CA-2017-144253;04.05.2017;09.05.2017;AS-10225;Corporate;United States;New York City;New York;East;FUR-FU-10002671;Furniture;Furnishings;27;2;13
306;CA-2016-130960;30.12.2016;04.01.2017;KB-16600;Corporate;United States;Taylor;Michigan;Central;OFF-AR-10003651;Office Supplies;Art;10;3;3
307;CA-2016-111003;01.06.2016;06.06.2016;CR-12625;Home Office;United States;Lakewood;New Jersey;East;OFF-BI-10001072;Office Supplies;Binders;45;3;21
308;CA-2016-111003;01.06.2016;06.06.2016;CR-12625;Home Office;United States;Lakewood;New Jersey;East;OFF-AR-10002135;Office Supplies;Art;289;6;84
