Hotel,Is Canceled,Lead Time,arrival full date,Arrival Date Year,Arrival Date Month,Arrival Date Week Number,Arrival Date Day of Month,Stays in Weekend nights,Stays in week nights,stays total nights,Adults,Children,Babies,Meal,Country,Reserved Room Type,Assigned room type,customer type,Reservation Status,Reservation status_date
Resort Hotel,1,140,07/10/2017,2017,July,28,10,1,5,6,2,0.0,0,BB,ESP,E,E,Transient,Canceled,03/14/2017
Resort Hotel,1,114,07/10/2017,2017,July,28,10,2,5,7,2,0.0,0,HB,CHE,E,E,Transient,Canceled,03/20/2017
Resort Hotel,1,48,07/10/2017,2017,July,28,10,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Canceled,05/24/2017
Resort Hotel,1,153,07/10/2017,2017,July,28,10,2,5,7,2,0.0,0,BB,IRL,A,A,Transient,Canceled,05/22/2017
Resort Hotel,1,153,07/10/2017,2017,July,28,10,2,5,7,2,0.0,0,HB,PRT,A,A,Contract,Canceled,02/16/2017
Resort Hotel,1,137,07/10/2017,2017,July,28,10,3,6,9,2,1.0,0,BB,PRT,E,E,Transient,Canceled,03/01/2017
Resort Hotel,1,5,07/11/2017,2017,July,28,11,0,1,1,2,0.0,0,BB,PRT,D,D,Transient,Canceled,07/06/2017
Resort Hotel,1,1,07/11/2017,2017,July,28,11,0,1,1,1,0.0,0,BB,PRT,E,E,Transient,Canceled,07/11/2017
Resort Hotel,1,3,07/11/2017,2017,July,28,11,0,1,1,2,2.0,0,BB,PRT,C,C,Transient,Canceled,07/08/2017
Resort Hotel,1,21,07/11/2017,2017,July,28,11,0,2,2,1,0.0,0,BB,PRT,A,A,Transient,Canceled,06/20/2017
Resort Hotel,1,95,07/11/2017,2017,July,28,11,0,3,3,2,0.0,0,BB,HKG,E,E,Transient,Canceled,04/29/2017
Resort Hotel,1,47,07/11/2017,2017,July,28,11,0,3,3,2,0.0,0,BB,PRT,A,A,Transient,Canceled,06/20/2017
Resort Hotel,1,47,07/11/2017,2017,July,28,11,0,3,3,2,0.0,0,BB,PRT,A,A,Transient,Canceled,05/25/2017
Resort Hotel,1,47,07/11/2017,2017,July,28,11,0,3,3,2,0.0,0,BB,PRT,E,E,Transient,Canceled,05/25/2017
Resort Hotel,1,48,07/11/2017,2017,July,28,11,0,3,3,2,0.0,0,HB,PRT,A,A,Transient,Canceled,05/25/2017
Resort Hotel,1,47,07/11/2017,2017,July,28,11,0,3,3,2,0.0,0,HB,PRT,A,A,Transient,Canceled,05/25/2017
Resort Hotel,1,73,07/11/2017,2017,July,28,11,0,4,4,2,0.0,0,BB,ESP,E,E,Transient,Canceled,05/03/2017
Resort Hotel,1,151,07/11/2017,2017,July,28,11,0,4,4,2,0.0,0,BB,PRT,A,A,Transient,Canceled,04/07/2017
Resort Hotel,1,24,07/11/2017,2017,July,28,11,0,4,4,2,0.0,0,BB,RUS,D,D,Transient,Canceled,06/21/2017
Resort Hotel,1,23,07/11/2017,2017,July,28,11,0,5,5,2,0.0,0,FB,ESP,E,E,Transient,Canceled,06/20/2017
Resort Hotel,1,110,07/11/2017,2017,July,28,11,0,5,5,2,0.0,0,BB,ISR,G,G,Transient,Canceled,03/28/2017
Resort Hotel,1,110,07/11/2017,2017,July,28,11,0,5,5,2,1.0,0,BB,ISR,E,E,Transient,Canceled,03/28/2017
Resort Hotel,1,110,07/11/2017,2017,July,28,11,0,5,5,2,1.0,0,BB,ISR,E,E,Transient,Canceled,03/28/2017
Resort Hotel,1,62,07/11/2017,2017,July,28,11,1,5,6,2,0.0,0,BB,PRT,E,E,Transient,Canceled,05/12/2017
Resort Hotel,1,151,07/11/2017,2017,July,28,11,2,5,7,2,2.0,0,HB,ITA,C,C,Transient,Canceled,02/11/2017
Resort Hotel,1,62,07/11/2017,2017,July,28,11,2,5,7,2,0.0,0,HB,PRT,D,D,Transient,Canceled,06/09/2017
Resort Hotel,1,234,07/11/2017,2017,July,28,11,2,6,8,2,0.0,0,HB,GBR,E,E,Transient,Canceled,01/11/2017
Resort Hotel,1,346,07/11/2017,2017,July,28,11,4,10,14,2,0.0,0,BB,NOR,E,E,Transient,Canceled,07/30/2016
Resort Hotel,1,87,07/12/2017,2017,July,28,12,0,1,1,2,2.0,0,BB,CHE,G,G,Transient,Canceled,04/24/2017
Resort Hotel,1,5,07/12/2017,2017,July,28,12,0,1,1,1,0.0,0,BB,PRT,A,C,Transient-Party,Canceled,07/11/2017
Resort Hotel,1,32,07/12/2017,2017,July,28,12,0,2,2,2,0.0,0,BB,CN,D,D,Transient,Canceled,06/29/2017
Resort Hotel,1,21,07/12/2017,2017,July,28,12,0,2,2,2,0.0,0,BB,PRT,A,A,Transient,Canceled,06/21/2017
Resort Hotel,1,82,07/12/2017,2017,July,28,12,0,3,3,2,1.0,0,BB,PRT,D,D,Transient,Canceled,04/21/2017
Resort Hotel,1,20,07/12/2017,2017,July,28,12,0,3,3,2,0.0,0,BB,ESP,E,E,Transient,Canceled,06/29/2017
Resort Hotel,1,16,07/12/2017,2017,July,28,12,0,3,3,2,0.0,0,BB,PRT,E,E,Transient,Canceled,07/12/2017
Resort Hotel,1,72,07/12/2017,2017,July,28,12,0,3,3,2,0.0,0,BB,ESP,E,E,Transient,Canceled,05/03/2017
Resort Hotel,1,33,07/12/2017,2017,July,28,12,0,3,3,2,2.0,0,BB,PRT,G,G,Transient,Canceled,06/16/2017
Resort Hotel,1,89,07/12/2017,2017,July,28,12,0,3,3,2,0.0,0,BB,GBR,D,D,Transient,Canceled,04/19/2017
Resort Hotel,1,20,07/12/2017,2017,July,28,12,0,3,3,2,0.0,0,BB,ESP,E,E,Transient,Canceled,06/29/2017
Resort Hotel,1,27,07/12/2017,2017,July,28,12,0,4,4,2,0.0,0,HB,ESP,D,D,Transient,Canceled,06/26/2017
Resort Hotel,1,38,07/12/2017,2017,July,28,12,0,4,4,2,0.0,0,BB,ROU,E,E,Transient,Canceled,06/07/2017
Resort Hotel,1,29,07/12/2017,2017,July,28,12,0,4,4,2,0.0,0,BB,PRT,D,D,Transient,Canceled,06/13/2017
Resort Hotel,1,134,07/12/2017,2017,July,28,12,0,4,4,2,2.0,0,BB,ESP,C,C,Transient,Canceled,03/08/2017
Resort Hotel,1,20,07/12/2017,2017,July,28,12,1,4,5,2,2.0,0,BB,GBR,G,G,Transient,Canceled,06/23/2017
Resort Hotel,1,77,07/12/2017,2017,July,28,12,0,4,4,2,0.0,0,BB,CN,D,D,Transient,Canceled,04/26/2017
Resort Hotel,1,51,07/12/2017,2017,July,28,12,1,4,5,2,0.0,0,BB,GBR,A,A,Transient,Canceled,05/23/2017
Resort Hotel,1,128,07/12/2017,2017,July,28,12,2,5,7,2,0.0,0,BB,IRL,A,A,Transient,Canceled,03/07/2017
Resort Hotel,1,0,07/13/2017,2017,July,28,13,0,1,1,2,0.0,0,BB,ESP,A,A,Transient,Canceled,07/13/2017
Resort Hotel,1,17,07/13/2017,2017,July,28,13,0,1,1,1,0.0,0,BB,PRT,A,A,Transient,No-Show,07/13/2017
Resort Hotel,1,31,07/13/2017,2017,July,28,13,0,2,2,1,0.0,0,BB,PRT,E,E,Transient,Canceled,06/15/2017
Resort Hotel,1,31,07/13/2017,2017,July,28,13,0,2,2,1,0.0,0,BB,PRT,E,E,Transient,Canceled,06/15/2017
Resort Hotel,1,27,07/13/2017,2017,July,28,13,2,3,5,2,0.0,0,BB,AUT,A,A,Transient,Canceled,06/16/2017
Resort Hotel,1,184,07/13/2017,2017,July,28,13,2,3,5,1,0.0,0,BB,PRT,A,A,Contract,No-Show,07/13/2017
Resort Hotel,1,145,07/13/2017,2017,July,28,13,2,3,5,2,0.0,0,BB,GBR,E,E,Transient,Canceled,02/26/2017
Resort Hotel,1,145,07/13/2017,2017,July,28,13,2,3,5,2,0.0,0,BB,GBR,E,E,Transient,Canceled,02/26/2017
Resort Hotel,1,74,07/13/2017,2017,July,28,13,2,5,7,2,0.0,0,Undefined,PRT,D,D,Transient,Canceled,05/07/2017
Resort Hotel,1,201,07/13/2017,2017,July,28,13,2,5,7,2,0.0,0,BB,RUS,A,A,Transient,Canceled,04/06/2017
Resort Hotel,1,154,07/13/2017,2017,July,28,13,2,7,9,2,0.0,0,BB,PRT,E,E,Transient,Canceled,07/01/2017
Resort Hotel,1,281,07/13/2017,2017,July,28,13,2,7,9,2,0.0,0,BB,IRL,A,A,Transient,Canceled,12/15/2016
Resort Hotel,1,161,07/13/2017,2017,July,28,13,4,10,14,2,0.0,0,BB,PRT,A,A,Transient,Canceled,02/06/2017
Resort Hotel,1,31,07/14/2017,2017,July,28,14,0,2,2,2,0.0,0,BB,FRA,E,E,Transient,Canceled,07/02/2017
Resort Hotel,1,36,07/14/2017,2017,July,28,14,1,2,3,2,0.0,0,BB,PRT,A,A,Transient,Canceled,07/10/2017
Resort Hotel,1,95,07/14/2017,2017,July,28,14,1,2,3,2,0.0,0,BB,GBR,E,E,Transient,Canceled,05/22/2017
Resort Hotel,1,135,07/14/2017,2017,July,28,14,1,2,3,2,2.0,0,BB,USA,C,C,Transient,No-Show,07/14/2017
Resort Hotel,1,35,07/14/2017,2017,July,28,14,0,2,2,2,0.0,0,BB,PRT,A,A,Transient,Canceled,07/03/2017
Resort Hotel,1,35,07/14/2017,2017,July,28,14,1,2,3,2,0.0,0,BB,GBR,A,A,Transient,Canceled,06/11/2017
Resort Hotel,1,67,07/14/2017,2017,July,28,14,1,2,3,2,2.0,0,BB,GBR,G,G,Transient,Canceled,05/29/2017
Resort Hotel,1,66,07/14/2017,2017,July,28,14,2,2,4,2,1.0,0,HB,CN,A,A,Transient,Canceled,05/12/2017
Resort Hotel,1,148,07/14/2017,2017,July,28,14,2,3,5,3,1.0,0,HB,FRA,H,H,Transient,Canceled,05/27/2017
Resort Hotel,1,169,07/14/2017,2017,July,28,14,2,5,7,2,0.0,0,BB,BRA,A,A,Transient,Canceled,02/11/2017
Resort Hotel,1,172,07/14/2017,2017,July,28,14,2,5,7,3,0.0,0,HB,PRT,A,A,Transient,Canceled,01/25/2017
Resort Hotel,1,21,07/14/2017,2017,July,28,14,2,5,7,2,0.0,0,HB,ESP,A,A,Transient,Canceled,06/23/2017
Resort Hotel,1,172,07/14/2017,2017,July,28,14,2,5,7,2,1.0,0,HB,PRT,A,A,Transient,Canceled,01/25/2017
Resort Hotel,1,169,07/14/2017,2017,July,28,14,2,5,7,2,0.0,0,BB,BRA,A,A,Transient,Canceled,02/11/2017
Resort Hotel,1,123,07/14/2017,2017,July,28,14,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Canceled,03/23/2017
Resort Hotel,1,70,07/14/2017,2017,July,28,14,2,5,7,2,0.0,0,BB,GBR,E,E,Transient,Canceled,06/23/2017
Resort Hotel,1,242,07/14/2017,2017,July,28,14,2,6,8,2,1.0,0,HB,PRT,E,E,Transient,Canceled,04/25/2017
Resort Hotel,1,212,07/14/2017,2017,July,28,14,3,7,10,2,2.0,0,HB,SEN,G,G,Transient,Canceled,06/14/2017
Resort Hotel,1,283,07/14/2017,2017,July,28,14,4,7,11,1,0.0,0,BB,PRT,A,A,Transient,Canceled,04/27/2017
Resort Hotel,1,0,07/15/2017,2017,July,28,15,0,1,1,2,0.0,0,BB,PRT,A,A,Transient,Canceled,07/15/2017
Resort Hotel,1,0,07/15/2017,2017,July,28,15,0,1,1,3,0.0,0,BB,PRT,A,A,Transient,Canceled,07/15/2017
Resort Hotel,1,24,07/15/2017,2017,July,28,15,1,1,2,2,0.0,0,BB,AUS,A,A,Transient,Canceled,07/11/2017
Resort Hotel,1,59,07/15/2017,2017,July,28,15,1,1,2,2,0.0,0,BB,PRT,D,D,Transient,Canceled,07/03/2017
Resort Hotel,1,0,07/15/2017,2017,July,28,15,2,1,3,3,0.0,0,BB,PRT,D,D,Transient,Canceled,07/15/2017
Resort Hotel,1,0,07/15/2017,2017,July,28,15,2,1,3,2,0.0,0,BB,PRT,D,D,Transient,Canceled,07/15/2017
Resort Hotel,1,183,07/15/2017,2017,July,28,15,2,1,3,2,2.0,0,BB,RUS,G,G,Transient,Canceled,01/16/2017
Resort Hotel,1,55,07/15/2017,2017,July,28,15,2,2,4,2,0.0,0,BB,PRT,F,F,Transient,Canceled,06/21/2017
Resort Hotel,1,55,07/15/2017,2017,July,28,15,2,2,4,2,0.0,0,BB,PRT,F,F,Transient,Canceled,06/21/2017
Resort Hotel,1,253,07/15/2017,2017,July,28,15,2,3,5,2,0.0,0,BB,GBR,E,E,Transient,Canceled,12/28/2016
Resort Hotel,1,122,07/15/2017,2017,July,28,15,2,4,6,2,0.0,0,HB,ESP,E,E,Transient,Canceled,04/01/2017
Resort Hotel,1,126,07/15/2017,2017,July,28,15,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Canceled,04/23/2017
Resort Hotel,1,109,07/15/2017,2017,July,28,15,2,5,7,2,0.0,0,BB,FRA,E,E,Transient,Canceled,04/01/2017
Resort Hotel,1,125,07/15/2017,2017,July,28,15,2,5,7,2,0.0,0,BB,IRL,A,A,Transient,Canceled,04/03/2017
Resort Hotel,1,158,07/15/2017,2017,July,28,15,2,5,7,2,2.0,0,BB,CHE,C,C,Transient,Canceled,07/10/2017
Resort Hotel,1,125,07/15/2017,2017,July,28,15,2,5,7,2,0.0,0,BB,IRL,D,D,Transient,Canceled,04/03/2017
Resort Hotel,1,126,07/15/2017,2017,July,28,15,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Canceled,03/12/2017
Resort Hotel,1,109,07/15/2017,2017,July,28,15,2,5,7,2,0.0,0,BB,FRA,E,E,Transient,Canceled,04/01/2017
Resort Hotel,1,123,07/15/2017,2017,July,28,15,2,4,6,2,0.0,0,HB,ESP,D,D,Transient,Canceled,04/08/2017
Resort Hotel,1,126,07/15/2017,2017,July,28,15,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Canceled,03/12/2017
Resort Hotel,1,126,07/15/2017,2017,July,28,15,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Canceled,04/23/2017
Resort Hotel,1,125,07/15/2017,2017,July,28,15,2,5,7,2,0.0,0,BB,IRL,A,A,Transient,Canceled,04/03/2017
Resort Hotel,1,167,07/15/2017,2017,July,28,15,2,5,7,2,0.0,0,BB,GBR,A,A,Transient,Canceled,01/29/2017
Resort Hotel,1,17,07/15/2017,2017,July,28,15,3,6,9,3,0.0,0,BB,PRT,F,F,Transient,Canceled,06/28/2017
Resort Hotel,1,113,07/15/2017,2017,July,28,15,3,6,9,2,0.0,0,BB,PRT,D,D,Transient,Canceled,03/31/2017
Resort Hotel,1,354,07/15/2017,2017,July,28,15,4,6,10,2,0.0,0,HB,GBR,E,E,Transient,Canceled,10/19/2016
Resort Hotel,1,185,07/15/2017,2017,July,28,15,4,6,10,2,2.0,0,BB,GBR,G,G,Transient,Canceled,05/29/2017
Resort Hotel,1,192,07/15/2017,2017,July,28,15,4,7,11,2,0.0,0,BB,ROU,E,E,Transient,Canceled,02/21/2017
Resort Hotel,1,51,07/16/2017,2017,July,29,16,2,0,2,1,0.0,0,BB,PRT,F,F,Transient,Canceled,07/14/2017
Resort Hotel,1,137,07/16/2017,2017,July,29,16,2,1,3,2,1.0,0,BB,PRT,A,A,Transient,Canceled,03/14/2017
Resort Hotel,1,25,07/16/2017,2017,July,29,16,2,1,3,2,0.0,0,BB,GBR,D,D,Transient,Canceled,07/07/2017
Resort Hotel,1,213,07/16/2017,2017,July,29,16,2,2,4,2,0.0,0,BB,PRT,A,A,Transient,Canceled,05/02/2017
Resort Hotel,1,145,07/16/2017,2017,July,29,16,2,2,4,2,0.0,0,BB,CN,E,E,Transient,Canceled,03/04/2017
Resort Hotel,1,213,07/16/2017,2017,July,29,16,2,2,4,2,0.0,0,BB,PRT,A,A,Transient,Canceled,05/02/2017
Resort Hotel,1,157,07/16/2017,2017,July,29,16,2,3,5,2,2.0,0,HB,PRT,C,C,Transient,Canceled,02/13/2017
Resort Hotel,1,156,07/16/2017,2017,July,29,16,2,3,5,2,2.0,0,HB,PRT,C,C,Transient,No-Show,07/16/2017
Resort Hotel,1,333,07/16/2017,2017,July,29,16,2,4,6,2,0.0,0,BB,ESP,D,D,Transient,Canceled,05/16/2017
Resort Hotel,1,128,07/16/2017,2017,July,29,16,2,4,6,2,0.0,0,HB,FRA,A,A,Transient,Canceled,03/10/2017
Resort Hotel,1,175,07/16/2017,2017,July,29,16,2,5,7,2,0.0,0,BB,CHE,F,F,Transient,Canceled,05/15/2017
Resort Hotel,1,180,07/16/2017,2017,July,29,16,2,5,7,2,1.0,0,HB,BEL,C,C,Transient,Canceled,03/20/2017
Resort Hotel,1,188,07/16/2017,2017,July,29,16,2,5,7,2,0.0,0,BB,CHE,D,D,Transient,Canceled,01/09/2017
Resort Hotel,1,181,07/16/2017,2017,July,29,16,2,5,7,2,0.0,0,BB,CHE,D,D,Transient,Canceled,05/10/2017
Resort Hotel,1,188,07/16/2017,2017,July,29,16,2,5,7,2,0.0,0,BB,CHE,D,D,Transient,Canceled,01/17/2017
Resort Hotel,1,170,07/16/2017,2017,July,29,16,2,5,7,2,0.0,0,FB,PRT,A,A,Transient,Canceled,05/25/2017
Resort Hotel,1,188,07/16/2017,2017,July,29,16,2,5,7,2,0.0,0,BB,CHE,E,E,Transient,Canceled,01/09/2017
Resort Hotel,1,340,07/16/2017,2017,July,29,16,4,6,10,2,1.0,0,HB,PRT,D,D,Transient,Canceled,08/26/2016
Resort Hotel,1,340,07/16/2017,2017,July,29,16,4,6,10,2,1.0,0,HB,PRT,D,D,Transient,Canceled,08/26/2016
Resort Hotel,1,158,07/16/2017,2017,July,29,16,4,6,10,2,0.0,0,BB,PRT,A,A,Transient,Canceled,02/09/2017
Resort Hotel,1,184,07/16/2017,2017,July,29,16,4,9,13,2,1.0,0,BB,PRT,F,F,Transient,Canceled,04/05/2017
Resort Hotel,1,25,07/17/2017,2017,July,29,17,1,1,2,2,2.0,0,HB,ESP,G,G,Transient,Canceled,07/04/2017
Resort Hotel,1,21,07/17/2017,2017,July,29,17,1,3,4,2,0.0,0,BB,MAR,E,E,Transient,Canceled,06/29/2017
Resort Hotel,1,103,07/17/2017,2017,July,29,17,1,3,4,2,0.0,0,BB,PRT,E,E,Transient,Canceled,04/11/2017
Resort Hotel,1,190,07/17/2017,2017,July,29,17,1,2,3,2,2.0,0,HB,FRA,G,G,Transient,Canceled,06/10/2017
Resort Hotel,1,27,07/17/2017,2017,July,29,17,1,3,4,1,0.0,0,BB,PRT,D,D,Transient,Canceled,06/22/2017
Resort Hotel,1,103,07/17/2017,2017,July,29,17,1,3,4,2,1.0,0,BB,PRT,E,E,Transient,Canceled,04/11/2017
Resort Hotel,1,118,07/17/2017,2017,July,29,17,1,4,5,2,2.0,0,BB,PRT,C,C,Transient,Canceled,03/24/2017
Resort Hotel,1,209,07/17/2017,2017,July,29,17,1,4,5,2,0.0,0,BB,GBR,A,A,Transient,Canceled,01/04/2017
Resort Hotel,1,64,07/17/2017,2017,July,29,17,1,4,5,2,0.0,0,BB,PRT,F,F,Transient,Canceled,06/18/2017
Resort Hotel,1,252,07/17/2017,2017,July,29,17,1,5,6,2,0.0,0,BB,NOR,E,E,Transient,Canceled,11/08/2016
Resort Hotel,1,182,07/17/2017,2017,July,29,17,1,5,6,2,0.0,0,HB,PRT,A,A,Transient,Canceled,03/05/2017
Resort Hotel,1,323,07/17/2017,2017,July,29,17,1,5,6,2,0.0,0,HB,ESP,A,A,Transient,Canceled,03/17/2017
Resort Hotel,1,2,07/17/2017,2017,July,29,17,1,5,6,2,0.0,0,HB,ESP,A,A,Transient,Canceled,07/15/2017
Resort Hotel,1,140,07/17/2017,2017,July,29,17,2,5,7,2,0.0,0,HB,ESP,A,A,Transient,Canceled,03/22/2017
Resort Hotel,1,42,07/17/2017,2017,July,29,17,2,5,7,2,2.0,0,HB,PRT,G,G,Transient,Canceled,06/21/2017
Resort Hotel,1,190,07/17/2017,2017,July,29,17,2,5,7,3,0.0,0,Undefined,CHE,D,D,Transient,Canceled,07/03/2017
Resort Hotel,1,322,07/17/2017,2017,July,29,17,2,5,7,2,2.0,0,BB,GBR,G,G,Transient,Canceled,09/02/2016
Resort Hotel,1,133,07/17/2017,2017,July,29,17,2,5,7,3,0.0,0,HB,PRT,A,A,Transient,Canceled,03/07/2017
Resort Hotel,1,133,07/17/2017,2017,July,29,17,2,5,7,2,1.0,0,FB,PRT,A,A,Transient,Canceled,03/07/2017
Resort Hotel,1,221,07/17/2017,2017,July,29,17,2,5,7,2,1.0,0,BB,PRT,C,C,Transient,Canceled,03/20/2017
Resort Hotel,1,390,07/17/2017,2017,July,29,17,2,5,7,2,0.0,0,BB,PRT,A,A,Contract,Canceled,03/01/2017
Resort Hotel,1,141,07/17/2017,2017,July,29,17,2,5,7,2,0.0,0,HB,ESP,A,A,Transient,Canceled,02/26/2017
Resort Hotel,1,332,07/17/2017,2017,July,29,17,3,5,8,2,0.0,0,HB,ESP,D,D,Transient,Canceled,03/16/2017
Resort Hotel,1,211,07/17/2017,2017,July,29,17,3,6,9,2,0.0,0,BB,GBR,A,A,Transient,Canceled,02/25/2017
Resort Hotel,1,195,07/17/2017,2017,July,29,17,3,6,9,2,2.0,0,HB,CHE,G,G,Transient,Canceled,01/09/2017
Resort Hotel,1,159,07/17/2017,2017,July,29,17,3,6,9,2,0.0,0,HB,BRA,A,A,Transient,Canceled,02/08/2017
Resort Hotel,1,211,07/17/2017,2017,July,29,17,3,6,9,1,0.0,0,BB,GBR,A,A,Transient,Canceled,02/25/2017
Resort Hotel,1,194,07/17/2017,2017,July,29,17,3,6,9,2,2.0,0,HB,CHE,G,G,Transient,Canceled,07/06/2017
Resort Hotel,1,55,07/17/2017,2017,July,29,17,3,8,11,2,0.0,0,BB,RUS,F,F,Transient,Canceled,05/29/2017
Resort Hotel,1,268,07/17/2017,2017,July,29,17,4,10,14,2,0.0,0,HB,PRT,D,D,Transient,Canceled,07/14/2017
Resort Hotel,1,240,07/17/2017,2017,July,29,17,5,11,16,2,0.0,0,HB,CHE,A,A,Transient,Canceled,11/23/2016
Resort Hotel,1,236,07/17/2017,2017,July,29,17,5,11,16,2,0.0,0,HB,PRT,D,D,Transient,Canceled,05/06/2017
Resort Hotel,1,253,07/17/2017,2017,July,29,17,3,10,13,2,0.0,0,HB,FRA,D,D,Transient,Canceled,11/11/2016
Resort Hotel,1,0,07/18/2017,2017,July,29,18,0,1,1,2,0.0,0,BB,PRT,D,D,Transient,Canceled,07/18/2017
Resort Hotel,1,7,07/18/2017,2017,July,29,18,0,1,1,2,0.0,0,BB,PRT,G,G,Transient,Canceled,07/12/2017
Resort Hotel,1,163,07/18/2017,2017,July,29,18,0,1,1,2,0.0,0,HB,CN,D,D,Transient,Canceled,03/12/2017
Resort Hotel,1,1,07/18/2017,2017,July,29,18,0,1,1,1,0.0,0,BB,PRT,D,D,Transient,Canceled,07/17/2017
Resort Hotel,1,163,07/18/2017,2017,July,29,18,0,1,1,2,0.0,0,HB,CN,A,A,Transient,Canceled,03/12/2017
Resort Hotel,1,227,07/18/2017,2017,July,29,18,0,3,3,2,0.0,0,BB,CHE,A,A,Transient,Canceled,05/28/2017
Resort Hotel,1,227,07/18/2017,2017,July,29,18,0,3,3,2,0.0,0,BB,CHE,A,A,Transient,Canceled,05/28/2017
Resort Hotel,1,78,07/18/2017,2017,July,29,18,0,5,5,2,0.0,0,BB,PRT,A,A,Contract,Canceled,06/05/2017
Resort Hotel,1,165,07/18/2017,2017,July,29,18,0,5,5,2,0.0,0,HB,ESP,A,A,Transient,Canceled,02/08/2017
Resort Hotel,1,39,07/18/2017,2017,July,29,18,0,5,5,2,0.0,0,BB,PRT,A,A,Contract,Canceled,06/09/2017
Resort Hotel,1,158,07/18/2017,2017,July,29,18,1,5,6,2,0.0,0,BB,PRT,A,A,Transient,Canceled,02/17/2017
Resort Hotel,1,43,07/18/2017,2017,July,29,18,1,5,6,2,1.0,0,HB,PRT,A,A,Transient,Canceled,07/04/2017
Resort Hotel,1,67,07/18/2017,2017,July,29,18,1,5,6,2,0.0,0,BB,GBR,D,D,Transient,Canceled,05/13/2017
Resort Hotel,1,128,07/18/2017,2017,July,29,18,2,5,7,2,0.0,0,BB,LUX,D,D,Transient,Canceled,07/04/2017
Resort Hotel,1,299,07/18/2017,2017,July,29,18,2,10,12,1,0.0,0,HB,DEU,E,E,Transient,Canceled,09/26/2016
Resort Hotel,1,299,07/18/2017,2017,July,29,18,2,10,12,2,0.0,0,HB,DEU,E,E,Transient,Canceled,09/26/2016
Resort Hotel,1,108,07/19/2017,2017,July,29,19,0,1,1,2,1.0,0,BB,PRT,D,D,Transient,Canceled,04/08/2017
Resort Hotel,1,108,07/19/2017,2017,July,29,19,0,1,1,2,1.0,0,BB,PRT,D,D,Transient,Canceled,04/02/2017
Resort Hotel,1,211,07/19/2017,2017,July,29,19,0,3,3,2,0.0,0,BB,GBR,A,A,Transient,Canceled,01/04/2017
Resort Hotel,1,197,07/19/2017,2017,July,29,19,0,3,3,2,0.0,0,BB,GBR,A,A,Transient,Canceled,01/03/2017
Resort Hotel,1,143,07/19/2017,2017,July,29,19,0,4,4,2,0.0,0,BB,PRT,A,A,Transient,Canceled,03/06/2017
Resort Hotel,1,327,07/19/2017,2017,July,29,19,1,4,5,2,0.0,0,BB,GBR,A,A,Transient,Canceled,08/28/2016
Resort Hotel,1,247,07/19/2017,2017,July,29,19,1,4,5,2,0.0,0,BB,PRT,A,A,Transient,Canceled,06/30/2017
Resort Hotel,1,72,07/19/2017,2017,July,29,19,2,5,7,2,0.0,0,HB,PRT,F,F,Transient,Canceled,05/08/2017
Resort Hotel,1,187,07/19/2017,2017,July,29,19,2,6,8,2,0.0,0,HB,RUS,A,A,Transient,Canceled,01/21/2017
Resort Hotel,1,187,07/19/2017,2017,July,29,19,2,7,9,2,0.0,0,HB,RUS,A,A,Transient,Canceled,01/13/2017
Resort Hotel,1,20,07/19/2017,2017,July,29,19,2,9,11,2,0.0,0,HB,ESP,A,A,Transient,Canceled,07/06/2017
Resort Hotel,1,176,07/20/2017,2017,July,29,20,0,2,2,3,1.0,0,HB,PRT,H,H,Transient,Canceled,01/25/2017
Resort Hotel,1,2,07/20/2017,2017,July,29,20,0,2,2,2,0.0,0,BB,PRT,D,F,Transient,Canceled,07/19/2017
Resort Hotel,1,144,07/20/2017,2017,July,29,20,0,3,3,2,0.0,0,BB,PRT,A,A,Transient,Canceled,03/06/2017
Resort Hotel,1,171,07/20/2017,2017,July,29,20,1,3,4,2,0.0,0,BB,PRT,A,A,Transient,Canceled,01/30/2017
Resort Hotel,1,21,07/20/2017,2017,July,29,20,1,3,4,2,0.0,0,HB,POL,D,D,Transient,Canceled,07/06/2017
Resort Hotel,1,123,07/20/2017,2017,July,29,20,0,3,3,2,2.0,0,BB,CHE,C,C,Transient,Canceled,03/20/2017
Resort Hotel,1,5,07/20/2017,2017,July,29,20,0,3,3,3,0.0,0,HB,PRT,A,A,Transient,Canceled,07/15/2017
Resort Hotel,1,160,07/20/2017,2017,July,29,20,1,3,4,2,0.0,0,BB,PRT,A,A,Transient,Canceled,07/10/2017
Resort Hotel,1,64,07/20/2017,2017,July,29,20,1,3,4,2,0.0,0,BB,PRT,D,D,Transient,Canceled,06/09/2017
Resort Hotel,1,168,07/20/2017,2017,July,29,20,2,3,5,2,0.0,0,HB,PRT,A,A,Transient,Canceled,02/10/2017
Resort Hotel,1,41,07/20/2017,2017,July,29,20,2,3,5,3,0.0,0,HB,PRT,D,D,Transient,Canceled,07/07/2017
Resort Hotel,1,193,07/20/2017,2017,July,29,20,2,3,5,2,0.0,0,BB,PRT,A,A,Transient,Canceled,01/08/2017
