hotel,is_canceled,lead_time,arrival_full_date,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,stays_total_nights,adults,children,babies,meal,country,reserved_room_type,assigned_room_type,customer_type,reservation_status,reservation_status_date
Resort Hotel,1,234,42927,2017,July,28,11,2,6,8,2,0.0,0,HB,GBR,E,E,Transient,Canceled,42746
Resort Hotel,1,346,42927,2017,July,28,11,4,10,14,2,0.0,0,BB,NOR,E,E,Transient,Canceled,42581
Resort Hotel,1,87,42928,2017,July,28,12,0,1,1,2,2.0,0,BB,CHE,G,G,Transient,Canceled,42849
Resort Hotel,1,5,42928,2017,July,28,12,0,1,1,1,0.0,0,BB,PRT,A,C,Transient-Party,Canceled,42927
Resort Hotel,1,32,42928,2017,July,28,12,0,2,2,2,0.0,0,BB,CN,D,D,Transient,Canceled,42915
Resort Hotel,1,21,42928,2017,July,28,12,0,2,2,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42907
Resort Hotel,1,82,42928,2017,July,28,12,0,3,3,2,1.0,0,BB,PRT,D,D,Transient,Canceled,42846
Resort Hotel,1,20,42928,2017,July,28,12,0,3,3,2,0.0,0,BB,ESP,E,E,Transient,Canceled,42915
Resort Hotel,1,16,42928,2017,July,28,12,0,3,3,2,0.0,0,BB,PRT,E,E,Transient,Canceled,42928
Resort Hotel,1,72,42928,2017,July,28,12,0,3,3,2,0.0,0,BB,ESP,E,E,Transient,Canceled,42858
Resort Hotel,1,33,42928,2017,July,28,12,0,3,3,2,2.0,0,BB,PRT,G,G,Transient,Canceled,42902
Resort Hotel,1,89,42928,2017,July,28,12,0,3,3,2,0.0,0,BB,GBR,D,D,Transient,Canceled,42844
Resort Hotel,1,20,42928,2017,July,28,12,0,3,3,2,0.0,0,BB,ESP,E,E,Transient,Canceled,42915
Resort Hotel,1,27,42928,2017,July,28,12,0,4,4,2,0.0,0,HB,ESP,D,D,Transient,Canceled,42912
Resort Hotel,1,38,42928,2017,July,28,12,0,4,4,2,0.0,0,BB,ROU,E,E,Transient,Canceled,42893
Resort Hotel,1,29,42928,2017,July,28,12,0,4,4,2,0.0,0,BB,PRT,D,D,Transient,Canceled,42899
Resort Hotel,1,134,42928,2017,July,28,12,0,4,4,2,2.0,0,BB,ESP,C,C,Transient,Canceled,42802
Resort Hotel,1,20,42928,2017,July,28,12,1,4,5,2,2.0,0,BB,GBR,G,G,Transient,Canceled,42909
Resort Hotel,1,77,42928,2017,July,28,12,0,4,4,2,0.0,0,BB,CN,D,D,Transient,Canceled,42851
Resort Hotel,1,51,42928,2017,July,28,12,1,4,5,2,0.0,0,BB,GBR,A,A,Transient,Canceled,42878
Resort Hotel,1,128,42928,2017,July,28,12,2,5,7,2,0.0,0,BB,IRL,A,A,Transient,Canceled,42801
Resort Hotel,1,0,42929,2017,July,28,13,0,1,1,2,0.0,0,BB,ESP,A,A,Transient,Canceled,42929
Resort Hotel,1,17,42929,2017,July,28,13,0,1,1,1,0.0,0,BB,PRT,A,A,Transient,No-Show,42929
Resort Hotel,1,31,42929,2017,July,28,13,0,2,2,1,0.0,0,BB,PRT,E,E,Transient,Canceled,42901
Resort Hotel,1,31,42929,2017,July,28,13,0,2,2,1,0.0,0,BB,PRT,E,E,Transient,Canceled,42901
Resort Hotel,1,27,42929,2017,July,28,13,2,3,5,2,0.0,0,BB,AUT,A,A,Transient,Canceled,42902
Resort Hotel,1,184,42929,2017,July,28,13,2,3,5,1,0.0,0,BB,PRT,A,A,Contract,No-Show,42929
Resort Hotel,1,145,42929,2017,July,28,13,2,3,5,2,0.0,0,BB,GBR,E,E,Transient,Canceled,42792
Resort Hotel,1,145,42929,2017,July,28,13,2,3,5,2,0.0,0,BB,GBR,E,E,Transient,Canceled,42792
Resort Hotel,1,74,42929,2017,July,28,13,2,5,7,2,0.0,0,Undefined,PRT,D,D,Transient,Canceled,42862
Resort Hotel,1,201,42929,2017,July,28,13,2,5,7,2,0.0,0,BB,RUS,A,A,Transient,Canceled,42831
Resort Hotel,1,154,42929,2017,July,28,13,2,7,9,2,0.0,0,BB,PRT,E,E,Transient,Canceled,42917
Resort Hotel,1,281,42929,2017,July,28,13,2,7,9,2,0.0,0,BB,IRL,A,A,Transient,Canceled,42719
Resort Hotel,1,161,42929,2017,July,28,13,4,10,14,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42772
Resort Hotel,1,31,42930,2017,July,28,14,0,2,2,2,0.0,0,BB,FRA,E,E,Transient,Canceled,42918
Resort Hotel,1,36,42930,2017,July,28,14,1,2,3,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42926
Resort Hotel,1,95,42930,2017,July,28,14,1,2,3,2,0.0,0,BB,GBR,E,E,Transient,Canceled,42877
Resort Hotel,1,135,42930,2017,July,28,14,1,2,3,2,2.0,0,BB,USA,C,C,Transient,No-Show,42930
Resort Hotel,1,35,42930,2017,July,28,14,0,2,2,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42919
Resort Hotel,1,35,42930,2017,July,28,14,1,2,3,2,0.0,0,BB,GBR,A,A,Transient,Canceled,42897
Resort Hotel,1,67,42930,2017,July,28,14,1,2,3,2,2.0,0,BB,GBR,G,G,Transient,Canceled,42884
Resort Hotel,1,66,42930,2017,July,28,14,2,2,4,2,1.0,0,HB,CN,A,A,Transient,Canceled,42867
Resort Hotel,1,148,42930,2017,July,28,14,2,3,5,3,1.0,0,HB,FRA,H,H,Transient,Canceled,42882
Resort Hotel,1,169,42930,2017,July,28,14,2,5,7,2,0.0,0,BB,BRA,A,A,Transient,Canceled,42777
Resort Hotel,1,172,42930,2017,July,28,14,2,5,7,3,0.0,0,HB,PRT,A,A,Transient,Canceled,42760
Resort Hotel,1,21,42930,2017,July,28,14,2,5,7,2,0.0,0,HB,ESP,A,A,Transient,Canceled,42909
Resort Hotel,1,172,42930,2017,July,28,14,2,5,7,2,1.0,0,HB,PRT,A,A,Transient,Canceled,42760
Resort Hotel,1,169,42930,2017,July,28,14,2,5,7,2,0.0,0,BB,BRA,A,A,Transient,Canceled,42777
Resort Hotel,1,123,42930,2017,July,28,14,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Canceled,42817
Resort Hotel,1,70,42930,2017,July,28,14,2,5,7,2,0.0,0,BB,GBR,E,E,Transient,Canceled,42909
Resort Hotel,1,242,42930,2017,July,28,14,2,6,8,2,1.0,0,HB,PRT,E,E,Transient,Canceled,42850
Resort Hotel,1,212,42930,2017,July,28,14,3,7,10,2,2.0,0,HB,SEN,G,G,Transient,Canceled,42900
Resort Hotel,1,283,42930,2017,July,28,14,4,7,11,1,0.0,0,BB,PRT,A,A,Transient,Canceled,42852
Resort Hotel,1,0,42931,2017,July,28,15,0,1,1,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42931
Resort Hotel,1,0,42931,2017,July,28,15,0,1,1,3,0.0,0,BB,PRT,A,A,Transient,Canceled,42931
Resort Hotel,1,24,42931,2017,July,28,15,1,1,2,2,0.0,0,BB,AUS,A,A,Transient,Canceled,42927
Resort Hotel,1,59,42931,2017,July,28,15,1,1,2,2,0.0,0,BB,PRT,D,D,Transient,Canceled,42919
Resort Hotel,1,0,42931,2017,July,28,15,2,1,3,3,0.0,0,BB,PRT,D,D,Transient,Canceled,42931
Resort Hotel,1,0,42931,2017,July,28,15,2,1,3,2,0.0,0,BB,PRT,D,D,Transient,Canceled,42931
Resort Hotel,1,183,42931,2017,July,28,15,2,1,3,2,2.0,0,BB,RUS,G,G,Transient,Canceled,42751
Resort Hotel,1,55,42931,2017,July,28,15,2,2,4,2,0.0,0,BB,PRT,F,F,Transient,Canceled,42907
Resort Hotel,1,55,42931,2017,July,28,15,2,2,4,2,0.0,0,BB,PRT,F,F,Transient,Canceled,42907
Resort Hotel,1,253,42931,2017,July,28,15,2,3,5,2,0.0,0,BB,GBR,E,E,Transient,Canceled,42732
Resort Hotel,1,122,42931,2017,July,28,15,2,4,6,2,0.0,0,HB,ESP,E,E,Transient,Canceled,42826
Resort Hotel,1,126,42931,2017,July,28,15,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Canceled,42848
Resort Hotel,1,109,42931,2017,July,28,15,2,5,7,2,0.0,0,BB,FRA,E,E,Transient,Canceled,42826
Resort Hotel,1,125,42931,2017,July,28,15,2,5,7,2,0.0,0,BB,IRL,A,A,Transient,Canceled,42828
Resort Hotel,1,158,42931,2017,July,28,15,2,5,7,2,2.0,0,BB,CHE,C,C,Transient,Canceled,42926
Resort Hotel,1,125,42931,2017,July,28,15,2,5,7,2,0.0,0,BB,IRL,D,D,Transient,Canceled,42828
Resort Hotel,1,126,42931,2017,July,28,15,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Canceled,42806
Resort Hotel,1,109,42931,2017,July,28,15,2,5,7,2,0.0,0,BB,FRA,E,E,Transient,Canceled,42826
Resort Hotel,1,123,42931,2017,July,28,15,2,4,6,2,0.0,0,HB,ESP,D,D,Transient,Canceled,42833
Resort Hotel,1,126,42931,2017,July,28,15,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Canceled,42806
Resort Hotel,1,126,42931,2017,July,28,15,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Canceled,42848
Resort Hotel,1,125,42931,2017,July,28,15,2,5,7,2,0.0,0,BB,IRL,A,A,Transient,Canceled,42828
Resort Hotel,1,167,42931,2017,July,28,15,2,5,7,2,0.0,0,BB,GBR,A,A,Transient,Canceled,42764
Resort Hotel,1,17,42931,2017,July,28,15,3,6,9,3,0.0,0,BB,PRT,F,F,Transient,Canceled,42914
Resort Hotel,1,113,42931,2017,July,28,15,3,6,9,2,0.0,0,BB,PRT,D,D,Transient,Canceled,42825
Resort Hotel,1,354,42931,2017,July,28,15,4,6,10,2,0.0,0,HB,GBR,E,E,Transient,Canceled,42662
Resort Hotel,1,185,42931,2017,July,28,15,4,6,10,2,2.0,0,BB,GBR,G,G,Transient,Canceled,42884
Resort Hotel,1,192,42931,2017,July,28,15,4,7,11,2,0.0,0,BB,ROU,E,E,Transient,Canceled,42787
Resort Hotel,1,51,42932,2017,July,29,16,2,0,2,1,0.0,0,BB,PRT,F,F,Transient,Canceled,42930
Resort Hotel,1,137,42932,2017,July,29,16,2,1,3,2,1.0,0,BB,PRT,A,A,Transient,Canceled,42808
Resort Hotel,1,25,42932,2017,July,29,16,2,1,3,2,0.0,0,BB,GBR,D,D,Transient,Canceled,42923
Resort Hotel,1,213,42932,2017,July,29,16,2,2,4,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42857
Resort Hotel,1,145,42932,2017,July,29,16,2,2,4,2,0.0,0,BB,CN,E,E,Transient,Canceled,42798
Resort Hotel,1,213,42932,2017,July,29,16,2,2,4,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42857
Resort Hotel,1,157,42932,2017,July,29,16,2,3,5,2,2.0,0,HB,PRT,C,C,Transient,Canceled,42779
Resort Hotel,1,156,42932,2017,July,29,16,2,3,5,2,2.0,0,HB,PRT,C,C,Transient,No-Show,42932
Resort Hotel,1,333,42932,2017,July,29,16,2,4,6,2,0.0,0,BB,ESP,D,D,Transient,Canceled,42871
Resort Hotel,1,128,42932,2017,July,29,16,2,4,6,2,0.0,0,HB,FRA,A,A,Transient,Canceled,42804
Resort Hotel,1,175,42932,2017,July,29,16,2,5,7,2,0.0,0,BB,CHE,F,F,Transient,Canceled,42870
Resort Hotel,1,180,42932,2017,July,29,16,2,5,7,2,1.0,0,HB,BEL,C,C,Transient,Canceled,42814
Resort Hotel,1,188,42932,2017,July,29,16,2,5,7,2,0.0,0,BB,CHE,D,D,Transient,Canceled,42744
Resort Hotel,1,181,42932,2017,July,29,16,2,5,7,2,0.0,0,BB,CHE,D,D,Transient,Canceled,42865
Resort Hotel,1,188,42932,2017,July,29,16,2,5,7,2,0.0,0,BB,CHE,D,D,Transient,Canceled,42752
Resort Hotel,1,170,42932,2017,July,29,16,2,5,7,2,0.0,0,FB,PRT,A,A,Transient,Canceled,42880
Resort Hotel,1,188,42932,2017,July,29,16,2,5,7,2,0.0,0,BB,CHE,E,E,Transient,Canceled,42744
Resort Hotel,1,340,42932,2017,July,29,16,4,6,10,2,1.0,0,HB,PRT,D,D,Transient,Canceled,42608
Resort Hotel,1,340,42932,2017,July,29,16,4,6,10,2,1.0,0,HB,PRT,D,D,Transient,Canceled,42608
Resort Hotel,1,158,42932,2017,July,29,16,4,6,10,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42775
Resort Hotel,1,184,42932,2017,July,29,16,4,9,13,2,1.0,0,BB,PRT,F,F,Transient,Canceled,42830
Resort Hotel,1,25,42933,2017,July,29,17,1,1,2,2,2.0,0,HB,ESP,G,G,Transient,Canceled,42920
Resort Hotel,1,21,42933,2017,July,29,17,1,3,4,2,0.0,0,BB,MAR,E,E,Transient,Canceled,42915
Resort Hotel,1,103,42933,2017,July,29,17,1,3,4,2,0.0,0,BB,PRT,E,E,Transient,Canceled,42836
Resort Hotel,1,190,42933,2017,July,29,17,1,2,3,2,2.0,0,HB,FRA,G,G,Transient,Canceled,42896
Resort Hotel,1,27,42933,2017,July,29,17,1,3,4,1,0.0,0,BB,PRT,D,D,Transient,Canceled,42908
Resort Hotel,1,103,42933,2017,July,29,17,1,3,4,2,1.0,0,BB,PRT,E,E,Transient,Canceled,42836
Resort Hotel,1,118,42933,2017,July,29,17,1,4,5,2,2.0,0,BB,PRT,C,C,Transient,Canceled,42818
Resort Hotel,1,209,42933,2017,July,29,17,1,4,5,2,0.0,0,BB,GBR,A,A,Transient,Canceled,42739
Resort Hotel,1,64,42933,2017,July,29,17,1,4,5,2,0.0,0,BB,PRT,F,F,Transient,Canceled,42904
Resort Hotel,1,252,42933,2017,July,29,17,1,5,6,2,0.0,0,BB,NOR,E,E,Transient,Canceled,42682
Resort Hotel,1,182,42933,2017,July,29,17,1,5,6,2,0.0,0,HB,PRT,A,A,Transient,Canceled,42799
Resort Hotel,1,323,42933,2017,July,29,17,1,5,6,2,0.0,0,HB,ESP,A,A,Transient,Canceled,42811
Resort Hotel,1,2,42933,2017,July,29,17,1,5,6,2,0.0,0,HB,ESP,A,A,Transient,Canceled,42931
Resort Hotel,1,140,42933,2017,July,29,17,2,5,7,2,0.0,0,HB,ESP,A,A,Transient,Canceled,42816
Resort Hotel,1,42,42933,2017,July,29,17,2,5,7,2,2.0,0,HB,PRT,G,G,Transient,Canceled,42907
Resort Hotel,1,190,42933,2017,July,29,17,2,5,7,3,0.0,0,Undefined,CHE,D,D,Transient,Canceled,42919
Resort Hotel,1,322,42933,2017,July,29,17,2,5,7,2,2.0,0,BB,GBR,G,G,Transient,Canceled,42615
Resort Hotel,1,133,42933,2017,July,29,17,2,5,7,3,0.0,0,HB,PRT,A,A,Transient,Canceled,42801
Resort Hotel,1,133,42933,2017,July,29,17,2,5,7,2,1.0,0,FB,PRT,A,A,Transient,Canceled,42801
Resort Hotel,1,221,42933,2017,July,29,17,2,5,7,2,1.0,0,BB,PRT,C,C,Transient,Canceled,42814
Resort Hotel,1,390,42933,2017,July,29,17,2,5,7,2,0.0,0,BB,PRT,A,A,Contract,Canceled,42795
Resort Hotel,1,141,42933,2017,July,29,17,2,5,7,2,0.0,0,HB,ESP,A,A,Transient,Canceled,42792
Resort Hotel,1,332,42933,2017,July,29,17,3,5,8,2,0.0,0,HB,ESP,D,D,Transient,Canceled,42810
Resort Hotel,1,211,42933,2017,July,29,17,3,6,9,2,0.0,0,BB,GBR,A,A,Transient,Canceled,42791
Resort Hotel,1,195,42933,2017,July,29,17,3,6,9,2,2.0,0,HB,CHE,G,G,Transient,Canceled,42744
Resort Hotel,1,159,42933,2017,July,29,17,3,6,9,2,0.0,0,HB,BRA,A,A,Transient,Canceled,42774
Resort Hotel,1,211,42933,2017,July,29,17,3,6,9,1,0.0,0,BB,GBR,A,A,Transient,Canceled,42791
Resort Hotel,1,194,42933,2017,July,29,17,3,6,9,2,2.0,0,HB,CHE,G,G,Transient,Canceled,42922
Resort Hotel,1,55,42933,2017,July,29,17,3,8,11,2,0.0,0,BB,RUS,F,F,Transient,Canceled,42884
Resort Hotel,1,268,42933,2017,July,29,17,4,10,14,2,0.0,0,HB,PRT,D,D,Transient,Canceled,42930
Resort Hotel,1,240,42933,2017,July,29,17,5,11,16,2,0.0,0,HB,CHE,A,A,Transient,Canceled,42697
Resort Hotel,1,236,42933,2017,July,29,17,5,11,16,2,0.0,0,HB,PRT,D,D,Transient,Canceled,42861
Resort Hotel,1,253,42933,2017,July,29,17,3,10,13,2,0.0,0,HB,FRA,D,D,Transient,Canceled,42685
Resort Hotel,1,0,42934,2017,July,29,18,0,1,1,2,0.0,0,BB,PRT,D,D,Transient,Canceled,42934
Resort Hotel,1,7,42934,2017,July,29,18,0,1,1,2,0.0,0,BB,PRT,G,G,Transient,Canceled,42928
Resort Hotel,1,163,42934,2017,July,29,18,0,1,1,2,0.0,0,HB,CN,D,D,Transient,Canceled,42806
Resort Hotel,1,1,42934,2017,July,29,18,0,1,1,1,0.0,0,BB,PRT,D,D,Transient,Canceled,42933
Resort Hotel,1,163,42934,2017,July,29,18,0,1,1,2,0.0,0,HB,CN,A,A,Transient,Canceled,42806
Resort Hotel,1,227,42934,2017,July,29,18,0,3,3,2,0.0,0,BB,CHE,A,A,Transient,Canceled,42883
Resort Hotel,1,227,42934,2017,July,29,18,0,3,3,2,0.0,0,BB,CHE,A,A,Transient,Canceled,42883
Resort Hotel,1,78,42934,2017,July,29,18,0,5,5,2,0.0,0,BB,PRT,A,A,Contract,Canceled,42891
Resort Hotel,1,165,42934,2017,July,29,18,0,5,5,2,0.0,0,HB,ESP,A,A,Transient,Canceled,42774
Resort Hotel,1,39,42934,2017,July,29,18,0,5,5,2,0.0,0,BB,PRT,A,A,Contract,Canceled,42895
Resort Hotel,1,158,42934,2017,July,29,18,1,5,6,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42783
Resort Hotel,1,43,42934,2017,July,29,18,1,5,6,2,1.0,0,HB,PRT,A,A,Transient,Canceled,42920
Resort Hotel,1,67,42934,2017,July,29,18,1,5,6,2,0.0,0,BB,GBR,D,D,Transient,Canceled,42868
Resort Hotel,1,128,42934,2017,July,29,18,2,5,7,2,0.0,0,BB,LUX,D,D,Transient,Canceled,42920
Resort Hotel,1,299,42934,2017,July,29,18,2,10,12,1,0.0,0,HB,DEU,E,E,Transient,Canceled,42639
Resort Hotel,1,299,42934,2017,July,29,18,2,10,12,2,0.0,0,HB,DEU,E,E,Transient,Canceled,42639
Resort Hotel,1,108,42935,2017,July,29,19,0,1,1,2,1.0,0,BB,PRT,D,D,Transient,Canceled,42833
Resort Hotel,1,108,42935,2017,July,29,19,0,1,1,2,1.0,0,BB,PRT,D,D,Transient,Canceled,42827
Resort Hotel,1,211,42935,2017,July,29,19,0,3,3,2,0.0,0,BB,GBR,A,A,Transient,Canceled,42739
Resort Hotel,1,197,42935,2017,July,29,19,0,3,3,2,0.0,0,BB,GBR,A,A,Transient,Canceled,42738
Resort Hotel,1,143,42935,2017,July,29,19,0,4,4,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42800
Resort Hotel,1,327,42935,2017,July,29,19,1,4,5,2,0.0,0,BB,GBR,A,A,Transient,Canceled,42610
Resort Hotel,1,247,42935,2017,July,29,19,1,4,5,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42916
Resort Hotel,1,72,42935,2017,July,29,19,2,5,7,2,0.0,0,HB,PRT,F,F,Transient,Canceled,42863
Resort Hotel,1,187,42935,2017,July,29,19,2,6,8,2,0.0,0,HB,RUS,A,A,Transient,Canceled,42756
Resort Hotel,1,187,42935,2017,July,29,19,2,7,9,2,0.0,0,HB,RUS,A,A,Transient,Canceled,42748
Resort Hotel,1,20,42935,2017,July,29,19,2,9,11,2,0.0,0,HB,ESP,A,A,Transient,Canceled,42922
Resort Hotel,1,176,42936,2017,July,29,20,0,2,2,3,1.0,0,HB,PRT,H,H,Transient,Canceled,42760
Resort Hotel,1,2,42936,2017,July,29,20,0,2,2,2,0.0,0,BB,PRT,D,F,Transient,Canceled,42935
Resort Hotel,1,144,42936,2017,July,29,20,0,3,3,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42800
Resort Hotel,1,171,42936,2017,July,29,20,1,3,4,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42765
Resort Hotel,1,21,42936,2017,July,29,20,1,3,4,2,0.0,0,HB,POL,D,D,Transient,Canceled,42922
Resort Hotel,1,123,42936,2017,July,29,20,0,3,3,2,2.0,0,BB,CHE,C,C,Transient,Canceled,42814
Resort Hotel,1,5,42936,2017,July,29,20,0,3,3,3,0.0,0,HB,PRT,A,A,Transient,Canceled,42931
Resort Hotel,1,160,42936,2017,July,29,20,1,3,4,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42926
Resort Hotel,1,64,42936,2017,July,29,20,1,3,4,2,0.0,0,BB,PRT,D,D,Transient,Canceled,42895
Resort Hotel,1,168,42936,2017,July,29,20,2,3,5,2,0.0,0,HB,PRT,A,A,Transient,Canceled,42776
Resort Hotel,1,41,42936,2017,July,29,20,2,3,5,3,0.0,0,HB,PRT,D,D,Transient,Canceled,42923
Resort Hotel,1,193,42936,2017,July,29,20,2,3,5,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42743
Resort Hotel,1,172,42936,2017,July,29,20,2,5,7,1,2.0,0,BB,FRA,C,C,Transient,Canceled,42793
Resort Hotel,1,328,42936,2017,July,29,20,2,6,8,2,0.0,0,HB,DEU,E,E,Transient,Canceled,42625
Resort Hotel,1,202,42936,2017,July,29,20,4,10,14,2,1.0,0,BB,PRT,D,D,Transient,Canceled,42739
Resort Hotel,1,2,42937,2017,July,29,21,0,1,1,2,0.0,0,BB,PRT,D,D,Transient,Canceled,42936
Resort Hotel,1,2,42937,2017,July,29,21,0,1,1,2,0.0,0,BB,PRT,D,D,Transient,Canceled,42936
Resort Hotel,1,2,42937,2017,July,29,21,0,1,1,2,0.0,0,BB,PRT,D,D,Transient,Canceled,42936
Resort Hotel,1,19,42937,2017,July,29,21,0,2,2,2,0.0,0,BB,ESP,D,D,Transient,Canceled,42921
Resort Hotel,1,147,42937,2017,July,29,21,1,2,3,2,0.0,0,BB,SYC,A,A,Transient,Canceled,42830
Resort Hotel,1,347,42937,2017,July,29,21,2,4,6,2,0.0,1,Undefined,PRT,G,G,Transient,Canceled,42871
Resort Hotel,1,178,42937,2017,July,29,21,2,5,7,3,0.0,0,HB,PRT,A,A,Transient,Canceled,42880
Resort Hotel,1,101,42937,2017,July,29,21,2,5,7,2,0.0,0,BB,GBR,E,E,Transient,Canceled,42868
Resort Hotel,1,73,42937,2017,July,29,21,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,No-Show,42937
Resort Hotel,1,268,42937,2017,July,29,21,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Canceled,42669
Resort Hotel,1,116,42937,2017,July,29,21,2,6,8,2,2.0,0,BB,CHE,G,G,Transient,Canceled,42878
Resort Hotel,1,109,42937,2017,July,29,21,3,7,10,2,0.0,0,BB,PRT,E,E,Transient,Canceled,42832
Resort Hotel,1,108,42937,2017,July,29,21,3,7,10,2,0.0,0,BB,PRT,E,E,Transient,Canceled,42832
Resort Hotel,1,91,42937,2017,July,29,21,3,7,10,2,1.0,0,BB,MDV,F,F,Transient,Canceled,42877
Resort Hotel,1,200,42937,2017,July,29,21,4,11,15,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42746
Resort Hotel,1,192,42938,2017,July,29,22,2,1,3,2,0.0,0,BB,ESP,A,A,Transient,Canceled,42810
Resort Hotel,1,372,42938,2017,July,29,22,2,2,4,2,0.0,0,BB,CHE,A,A,Transient,Canceled,42604
Resort Hotel,1,127,42938,2017,July,29,22,2,3,5,3,0.0,0,Undefined,PRT,A,A,Transient,Canceled,42815
Resort Hotel,1,82,42938,2017,July,29,22,2,4,6,3,0.0,0,HB,PRT,D,D,Transient,Canceled,42898
Resort Hotel,1,28,42938,2017,July,29,22,2,4,6,2,2.0,0,HB,PRT,G,G,Transient,Canceled,42926
Resort Hotel,1,194,42938,2017,July,29,22,2,4,6,2,0.0,0,HB,ESP,A,A,Transient,Canceled,42852
Resort Hotel,1,82,42938,2017,July,29,22,2,4,6,2,0.0,0,HB,PRT,D,D,Transient,Canceled,42856
Resort Hotel,1,28,42938,2017,July,29,22,2,4,6,3,1.0,0,BB,PRT,H,H,Transient,Canceled,42911
Resort Hotel,1,186,42938,2017,July,29,22,2,5,7,2,2.0,0,BB,PRT,G,G,Transient,Canceled,42754
Resort Hotel,1,180,42938,2017,July,29,22,2,5,7,2,0.0,0,HB,PRT,E,E,Transient,Canceled,42810
Resort Hotel,1,312,42938,2017,July,29,22,2,5,7,2,0.0,0,BB,GBR,E,E,Transient,Canceled,42667
Resort Hotel,1,151,42938,2017,July,29,22,2,5,7,2,2.0,0,BB,ROU,G,G,Transient,Canceled,42816
Resort Hotel,1,151,42938,2017,July,29,22,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Canceled,42877
Resort Hotel,1,198,42938,2017,July,29,22,2,5,7,2,2.0,0,BB,NLD,G,G,Transient,Canceled,42770
Resort Hotel,1,159,42938,2017,July,29,22,2,5,7,2,0.0,0,HB,ESP,A,A,Transient,Canceled,42782
Resort Hotel,1,159,42938,2017,July,29,22,2,5,7,2,0.0,0,HB,ESP,D,D,Transient,Canceled,42782
Resort Hotel,1,122,42938,2017,July,29,22,2,5,7,2,0.0,0,BB,GBR,E,E,Transient,Canceled,42816
Resort Hotel,1,312,42938,2017,July,29,22,2,5,7,2,0.0,0,BB,GBR,E,E,Transient,Canceled,42667
Resort Hotel,1,180,42938,2017,July,29,22,2,5,7,2,0.0,0,HB,PRT,E,E,Transient,Canceled,42810
Resort Hotel,1,151,42938,2017,July,29,22,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Canceled,42877
Resort Hotel,1,159,42938,2017,July,29,22,2,5,7,2,0.0,0,HB,ESP,D,D,Transient,Canceled,42782
Resort Hotel,1,151,42938,2017,July,29,22,2,5,7,3,0.0,0,HB,PRT,A,A,Transient,Canceled,42877
Resort Hotel,1,270,42938,2017,July,29,22,2,5,7,2,0.0,0,BB,PRT,A,A,Transient,Canceled,42815
Resort Hotel,1,159,42938,2017,July,29,22,2,5,7,2,0.0,0,HB,ESP,A,A,Transient,Canceled,42782
Resort Hotel,1,159,42938,2017,July,29,22,2,5,7,2,0.0,0,HB,ESP,D,D,Transient,Canceled,42782
Resort Hotel,1,151,42938,2017,July,29,22,2,5,7,2,0.0,0,HB,PRT,A,A,Transient,Canceled,42877
Resort Hotel,1,134,42938,2017,July,29,22,2,5,7,2,2.0,0,BB,PRT,C,C,Transient,Canceled,42901
Resort Hotel,1,180,42938,2017,July,29,22,2,5,7,3,0.0,0,BB,PRT,A,A,Transient,Canceled,42762
Resort Hotel,1,312,42938,2017,July,29,22,2,5,7,2,0.0,0,BB,GBR,E,E,Transient,Canceled,42667
Resort Hotel,1,159,42938,2017,July,29,22,2,6,8,2,2.0,0,HB,ESP,C,C,Transient,Canceled,42919
Resort Hotel,1,66,42938,2017,July,29,22,2,6,8,2,0.0,0,BB,PRT,D,D,Transient,Canceled,42915
Resort Hotel,1,26,42938,2017,July,29,22,2,6,8,1,0.0,0,BB,PRT,A,A,Transient,Canceled,42923
Resort Hotel,1,139,42938,2017,July,29,22,2,5,7,2,2.0,0,BB,SWE,G,G,Transient,Canceled,42819
Resort Hotel,1,84,42938,2017,July,29,22,2,6,8,2,0.0,0,BB,CHE,D,D,Transient,Canceled,42858
Resort Hotel,1,174,42938,2017,July,29,22,3,6,9,2,0.0,0,BB,SWE,A,A,Transient,Canceled,42903
