row_id;order_id;order_date;ship_date;customer_id;segment;country;city;state;region;product_id;category;sub_category;sales;quantity;discount;profit
161;CA-2018-162733;11.05.2018;12.05.2018;TT-21070;Consumer;United States;Los Angeles;California;West;OFF-PA-10002751;Office Supplies;Paper;5,98;1;0;2,691
162;CA-2017-119697;28.12.2017;31.12.2017;EM-13960;Consumer;United States;Philadelphia;Pennsylvania;East;TEC-AC-10003657;Technology;Accessories;54,384;2;0,2;1,3596
163;CA-2018-154508;16.11.2018;20.11.2018;RD-19900;Consumer;United States;Carlsbad;New Mexico;West;OFF-EN-10001990;Office Supplies;Envelopes;28,4;5;0;13,348
164;CA-2018-113817;07.11.2018;11.11.2018;MJ-17740;Consumer;United States;Seattle;Washington;West;OFF-BI-10004002;Office Supplies;Binders;27,68;2;0,2;9,688
165;CA-2016-139892;08.09.2016;12.09.2016;BM-11140;Consumer;United States;San Antonio;Texas;Central;OFF-AR-10004441;Office Supplies;Art;9,936;3;0,2;2,7324
166;CA-2016-139892;08.09.2016;12.09.2016;BM-11140;Consumer;United States;San Antonio;Texas;Central;TEC-MA-10000822;Technology;Machines;8159,952;8;0,4;-1359,992
167;CA-2016-139892;08.09.2016;12.09.2016;BM-11140;Consumer;United States;San Antonio;Texas;Central;OFF-ST-10000991;Office Supplies;Storage;275,928;3;0,2;-58,6347
168;CA-2016-139892;08.09.2016;12.09.2016;BM-11140;Consumer;United States;San Antonio;Texas;Central;FUR-CH-10004287;Furniture;Chairs;1740,06;9;0,3;-24,858
169;CA-2016-139892;08.09.2016;12.09.2016;BM-11140;Consumer;United States;San Antonio;Texas;Central;OFF-AR-10002656;Office Supplies;Art;32,064;6;0,2;6,8136
170;CA-2016-139892;08.09.2016;12.09.2016;BM-11140;Consumer;United States;San Antonio;Texas;Central;OFF-AP-10002518;Office Supplies;Appliances;177,98;5;0,8;-453,849
171;CA-2016-139892;08.09.2016;12.09.2016;BM-11140;Consumer;United States;San Antonio;Texas;Central;TEC-PH-10003931;Technology;Phones;143,976;3;0,2;8,9985
172;CA-2016-118962;05.08.2016;09.08.2016;CS-12130;Consumer;United States;Los Angeles;California;West;OFF-PA-10000659;Office Supplies;Paper;20,94;3;0;9,8418
173;CA-2016-118962;05.08.2016;09.08.2016;CS-12130;Consumer;United States;Los Angeles;California;West;OFF-PA-10001144;Office Supplies;Paper;110,96;2;0;53,2608
174;CA-2016-118962;05.08.2016;09.08.2016;CS-12130;Consumer;United States;Los Angeles;California;West;FUR-CH-10003817;Furniture;Chairs;340,144;7;0,2;21,259
175;US-2016-100853;14.09.2016;19.09.2016;JB-15400;Corporate;United States;Chicago;Illinois;Central;OFF-AP-10000891;Office Supplies;Appliances;52,448;2;0,8;-131,12
176;US-2016-100853;14.09.2016;19.09.2016;JB-15400;Corporate;United States;Chicago;Illinois;Central;OFF-LA-10003148;Office Supplies;Labels;20,16;4;0,2;6,552
177;US-2019-152366;21.04.2019;25.04.2019;SJ-20500;Consumer;United States;Houston;Texas;Central;OFF-AP-10002684;Office Supplies;Appliances;97,264;4;0,8;-243,16
178;US-2017-101511;21.11.2017;23.11.2017;JE-15745;Consumer;United States;Newark;Ohio;East;FUR-CH-10004698;Furniture;Chairs;396,802;7;0,3;-11,3372
179;US-2017-101511;21.11.2017;23.11.2017;JE-15745;Consumer;United States;Newark;Ohio;East;OFF-SU-10002189;Office Supplies;Supplies;15,88;5;0,2;-3,7715
180;CA-2017-137225;15.12.2017;19.12.2017;JK-15640;Home Office;United States;New York City;New York;East;OFF-AR-10001940;Office Supplies;Art;3,28;1;0;1,4104
181;CA-2016-166191;05.12.2016;09.12.2016;DK-13150;Corporate;United States;Decatur;Illinois;Central;OFF-ST-10003455;Office Supplies;Storage;24,816;2;0,2;1,8612
182;CA-2016-166191;05.12.2016;09.12.2016;DK-13150;Corporate;United States;Decatur;Illinois;Central;TEC-AC-10004659;Technology;Accessories;408,744;7;0,2;76,6395
183;CA-2016-158274;19.11.2016;24.11.2016;RM-19675;Home Office;United States;Monroe;Louisiana;South;TEC-PH-10003273;Technology;Phones;503,96;4;0;131,0296
184;CA-2016-158274;19.11.2016;24.11.2016;RM-19675;Home Office;United States;Monroe;Louisiana;South;TEC-PH-10004896;Technology;Phones;149,95;5;0;41,986
185;CA-2016-158274;19.11.2016;24.11.2016;RM-19675;Home Office;United States;Monroe;Louisiana;South;TEC-AC-10002345;Technology;Accessories;29;2;0;7,25
186;CA-2018-105018;28.11.2018;02.12.2018;SK-19990;Consumer;United States;Fairfield;Connecticut;East;OFF-BI-10001890;Office Supplies;Binders;7,16;2;0;3,4368
187;CA-2016-123260;26.08.2016;30.08.2016;FM-14290;Home Office;United States;Los Angeles;California;West;TEC-AC-10002323;Technology;Accessories;176,8;8;0;22,984
188;CA-2018-157000;16.07.2018;22.07.2018;AM-10360;Corporate;United States;Grand Prairie;Texas;Central;OFF-ST-10001328;Office Supplies;Storage;37,224;3;0,2;3,7224
189;CA-2018-157000;16.07.2018;22.07.2018;AM-10360;Corporate;United States;Grand Prairie;Texas;Central;OFF-PA-10001950;Office Supplies;Paper;20,016;3;0,2;6,255
190;CA-2017-102281;12.10.2017;14.10.2017;MP-17470;Home Office;United States;New York City;New York;East;FUR-BO-10002613;Furniture;Bookcases;899,136;4;0,2;112,392
191;CA-2017-102281;12.10.2017;14.10.2017;MP-17470;Home Office;United States;New York City;New York;East;TEC-PH-10001552;Technology;Phones;71,76;6;0;20,0928
192;CA-2017-102281;12.10.2017;14.10.2017;MP-17470;Home Office;United States;New York City;New York;East;OFF-PA-10000061;Office Supplies;Paper;51,84;8;0;24,8832
193;CA-2017-102281;12.10.2017;14.10.2017;MP-17470;Home Office;United States;New York City;New York;East;FUR-BO-10002545;Furniture;Bookcases;626,352;3;0,2;46,9764
194;CA-2017-102281;12.10.2017;14.10.2017;MP-17470;Home Office;United States;New York City;New York;East;OFF-AR-10003514;Office Supplies;Art;19,9;5;0;6,567
195;CA-2017-131457;31.10.2017;06.11.2017;MZ-17515;Corporate;United States;Redlands;California;West;OFF-EN-10001509;Office Supplies;Envelopes;14,28;7;0;6,7116
196;CA-2016-140004;21.03.2016;25.03.2016;CB-12025;Consumer;United States;Hamilton;Ohio;East;OFF-AR-10004685;Office Supplies;Art;7,408;2;0,2;1,2038
197;CA-2016-140004;21.03.2016;25.03.2016;CB-12025;Consumer;United States;Hamilton;Ohio;East;OFF-AR-10004027;Office Supplies;Art;6,048;3;0,2;1,5876
198;CA-2019-107720;06.11.2019;13.11.2019;VM-21685;Home Office;United States;Westfield;New Jersey;East;OFF-ST-10001414;Office Supplies;Storage;46,26;3;0;12,0276
199;US-2019-124303;06.07.2019;13.07.2019;FH-14365;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-BI-10000343;Office Supplies;Binders;2,946;2;0,7;-2,2586
200;US-2019-124303;06.07.2019;13.07.2019;FH-14365;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-PA-10002749;Office Supplies;Paper;16,056;3;0,2;5,8203
201;CA-2019-105074;24.06.2019;29.06.2019;MB-17305;Consumer;United States;Akron;Ohio;East;OFF-PA-10002666;Office Supplies;Paper;21,744;3;0,2;6,795
202;CA-2016-133690;03.08.2016;05.08.2016;BS-11755;Consumer;United States;Denver;Colorado;West;FUR-TA-10004289;Furniture;Tables;218,75;2;0,5;-161,875
203;CA-2016-133690;03.08.2016;05.08.2016;BS-11755;Consumer;United States;Denver;Colorado;West;OFF-AP-10003622;Office Supplies;Appliances;2,6;1;0,2;0,2925
204;US-2019-116701;17.12.2019;21.12.2019;LC-17140;Consumer;United States;Dallas;Texas;Central;OFF-AP-10003217;Office Supplies;Appliances;66,284;2;0,8;-178,9668
205;CA-2019-126382;03.06.2019;07.06.2019;HK-14890;Corporate;United States;Franklin;Tennessee;South;FUR-FU-10002960;Furniture;Furnishings;35,168;7;0,2;9,6712
206;CA-2019-108329;09.12.2019;14.12.2019;LE-16810;Consumer;United States;Whittier;California;West;TEC-PH-10001918;Technology;Phones;444,768;4;0,2;44,4768
207;CA-2019-135860;01.12.2019;07.12.2019;JH-15985;Consumer;United States;Saginaw;Michigan;Central;OFF-ST-10000642;Office Supplies;Storage;83,92;4;0;5,8744
208;CA-2019-135860;01.12.2019;07.12.2019;JH-15985;Consumer;United States;Saginaw;Michigan;Central;TEC-PH-10001700;Technology;Phones;131,98;2;0;35,6346
209;CA-2019-135860;01.12.2019;07.12.2019;JH-15985;Consumer;United States;Saginaw;Michigan;Central;OFF-BI-10003274;Office Supplies;Binders;15,92;4;0;7,4824
210;CA-2019-135860;01.12.2019;07.12.2019;JH-15985;Consumer;United States;Saginaw;Michigan;Central;OFF-FA-10000134;Office Supplies;Fasteners;52,29;9;0;16,2099
211;CA-2019-135860;01.12.2019;07.12.2019;JH-15985;Consumer;United States;Saginaw;Michigan;Central;OFF-ST-10001522;Office Supplies;Storage;91,99;1;0;3,6796
212;CA-2017-101007;09.02.2017;13.02.2017;MS-17980;Corporate;United States;Dallas;Texas;Central;TEC-AC-10001266;Technology;Accessories;20,8;2;0,2;6,5
213;CA-2017-146262;02.01.2017;09.01.2017;VW-21775;Corporate;United States;Medina;Ohio;East;OFF-LA-10004544;Office Supplies;Labels;23,68;2;0,2;8,88
214;CA-2017-146262;02.01.2017;09.01.2017;VW-21775;Corporate;United States;Medina;Ohio;East;FUR-BO-10004695;Furniture;Bookcases;452,45;5;0,5;-244,323
215;CA-2017-146262;02.01.2017;09.01.2017;VW-21775;Corporate;United States;Medina;Ohio;East;TEC-PH-10002844;Technology;Phones;62,982;3;0,4;-14,6958
216;CA-2017-146262;02.01.2017;09.01.2017;VW-21775;Corporate;United States;Medina;Ohio;East;TEC-MA-10000864;Technology;Machines;1188;9;0,7;-950,4
217;CA-2017-146262;02.01.2017;09.01.2017;VW-21775;Corporate;United States;Medina;Ohio;East;TEC-AC-10000109;Technology;Accessories;89,584;2;0,2;4,4792
218;CA-2018-130162;28.10.2018;01.11.2018;JH-15910;Consumer;United States;Los Angeles;California;West;OFF-ST-10001328;Office Supplies;Storage;93,06;6;0;26,0568
219;CA-2018-130162;28.10.2018;01.11.2018;JH-15910;Consumer;United States;Los Angeles;California;West;TEC-PH-10002563;Technology;Phones;302,376;3;0,2;22,6782
220;CA-2017-169397;24.12.2017;27.12.2017;JB-15925;Consumer;United States;Dublin;Ohio;East;OFF-FA-10000585;Office Supplies;Fasteners;5,584;2;0,2;1,8148
221;CA-2017-169397;24.12.2017;27.12.2017;JB-15925;Consumer;United States;Dublin;Ohio;East;OFF-PA-10004000;Office Supplies;Paper;22,704;6;0,2;8,2302
222;CA-2017-169397;24.12.2017;27.12.2017;JB-15925;Consumer;United States;Dublin;Ohio;East;OFF-BI-10002852;Office Supplies;Binders;19,776;4;0,7;-13,8432
223;CA-2017-169397;24.12.2017;27.12.2017;JB-15925;Consumer;United States;Dublin;Ohio;East;FUR-FU-10000087;Furniture;Furnishings;72,704;4;0,2;19,0848
224;CA-2017-169397;24.12.2017;27.12.2017;JB-15925;Consumer;United States;Dublin;Ohio;East;TEC-MA-10001148;Technology;Machines;479,988;4;0,7;-383,9904
225;CA-2017-169397;24.12.2017;27.12.2017;JB-15925;Consumer;United States;Dublin;Ohio;East;OFF-AR-10001958;Office Supplies;Art;27,168;2;0,2;2,7168
226;CA-2017-163055;09.08.2017;16.08.2017;DS-13180;Corporate;United States;Detroit;Michigan;Central;OFF-AR-10001026;Office Supplies;Art;2,2;1;0;0,968
227;CA-2017-163055;09.08.2017;16.08.2017;DS-13180;Corporate;United States;Detroit;Michigan;Central;FUR-TA-10003748;Furniture;Tables;622,45;5;0;136,939
228;CA-2017-163055;09.08.2017;16.08.2017;DS-13180;Corporate;United States;Detroit;Michigan;Central;OFF-ST-10002485;Office Supplies;Storage;21,98;1;0;0,2198
229;US-2017-145436;28.02.2017;04.03.2017;VD-21670;Consumer;United States;Columbia;Tennessee;South;FUR-CH-10004860;Furniture;Chairs;161,568;2;0,2;-28,2744
230;US-2017-145436;28.02.2017;04.03.2017;VD-21670;Consumer;United States;Columbia;Tennessee;South;FUR-CH-10004477;Furniture;Chairs;389,696;8;0,2;43,8408
231;US-2016-156216;13.09.2016;17.09.2016;EA-14035;Corporate;United States;Charlotte;North Carolina;South;OFF-BI-10001679;Office Supplies;Binders;18,648;7;0,7;-12,432
232;US-2019-100930;07.04.2019;12.04.2019;CS-12400;Home Office;United States;Tampa;Florida;South;FUR-TA-10001705;Furniture;Tables;233,86;2;0,45;-102,048
233;US-2019-100930;07.04.2019;12.04.2019;CS-12400;Home Office;United States;Tampa;Florida;South;FUR-TA-10003473;Furniture;Tables;620,6145;3;0,45;-248,2458
234;US-2019-100930;07.04.2019;12.04.2019;CS-12400;Home Office;United States;Tampa;Florida;South;OFF-BI-10001679;Office Supplies;Binders;5,328;2;0,7;-3,552
235;US-2019-100930;07.04.2019;12.04.2019;CS-12400;Home Office;United States;Tampa;Florida;South;FUR-FU-10004017;Furniture;Furnishings;258,072;3;0,2;0
236;US-2019-100930;07.04.2019;12.04.2019;CS-12400;Home Office;United States;Tampa;Florida;South;TEC-AC-10003832;Technology;Accessories;617,976;3;0,2;-7,7247
237;CA-2019-160514;12.11.2019;16.11.2019;DB-13120;Corporate;United States;Santa Clara;California;West;OFF-PA-10002479;Office Supplies;Paper;10,56;2;0;4,752
238;CA-2018-157749;04.06.2018;09.06.2018;KL-16645;Consumer;United States;Chicago;Illinois;Central;OFF-PA-10003349;Office Supplies;Paper;25,92;5;0,2;9,396
239;CA-2018-157749;04.06.2018;09.06.2018;KL-16645;Consumer;United States;Chicago;Illinois;Central;FUR-FU-10000576;Furniture;Furnishings;419,68;5;0,6;-356,728
240;CA-2018-157749;04.06.2018;09.06.2018;KL-16645;Consumer;United States;Chicago;Illinois;Central;FUR-FU-10004351;Furniture;Furnishings;11,688;3;0,6;-4,6752
241;CA-2018-157749;04.06.2018;09.06.2018;KL-16645;Consumer;United States;Chicago;Illinois;Central;TEC-PH-10000011;Technology;Phones;31,984;2;0,2;11,1944
242;CA-2018-157749;04.06.2018;09.06.2018;KL-16645;Consumer;United States;Chicago;Illinois;Central;FUR-TA-10002607;Furniture;Tables;177,225;5;0,5;-120,513
243;CA-2018-157749;04.06.2018;09.06.2018;KL-16645;Consumer;United States;Chicago;Illinois;Central;FUR-FU-10002505;Furniture;Furnishings;4,044;3;0,6;-2,8308
244;CA-2018-157749;04.06.2018;09.06.2018;KL-16645;Consumer;United States;Chicago;Illinois;Central;OFF-AR-10004685;Office Supplies;Art;7,408;2;0,2;1,2038
245;CA-2016-131926;01.06.2016;06.06.2016;DW-13480;Home Office;United States;Lakeville;Minnesota;Central;FUR-CH-10004063;Furniture;Chairs;2001,86;7;0;580,5394
246;CA-2016-131926;01.06.2016;06.06.2016;DW-13480;Home Office;United States;Lakeville;Minnesota;Central;OFF-ST-10002276;Office Supplies;Storage;166,72;2;0;41,68
247;CA-2016-131926;01.06.2016;06.06.2016;DW-13480;Home Office;United States;Lakeville;Minnesota;Central;OFF-PA-10004082;Office Supplies;Paper;47,88;6;0;23,94
248;CA-2016-131926;01.06.2016;06.06.2016;DW-13480;Home Office;United States;Lakeville;Minnesota;Central;OFF-AP-10002945;Office Supplies;Appliances;1503,25;5;0;496,0725
249;CA-2016-131926;01.06.2016;06.06.2016;DW-13480;Home Office;United States;Lakeville;Minnesota;Central;OFF-PA-10000061;Office Supplies;Paper;25,92;4;0;12,4416
250;CA-2018-154739;10.12.2018;15.12.2018;LH-17155;Consumer;United States;San Francisco;California;West;FUR-CH-10002965;Furniture;Chairs;321,568;2;0,2;28,1372
251;CA-2018-145625;11.09.2018;17.09.2018;KC-16540;Consumer;United States;San Diego;California;West;OFF-PA-10004569;Office Supplies;Paper;7,61;1;0;3,5767
252;CA-2018-145625;11.09.2018;17.09.2018;KC-16540;Consumer;United States;San Diego;California;West;TEC-AC-10003832;Technology;Accessories;3347,37;13;0;636,0003
253;CA-2018-146941;10.12.2018;13.12.2018;DL-13315;Consumer;United States;New York City;New York;East;OFF-ST-10001228;Office Supplies;Storage;80,58;6;0;22,5624
254;CA-2018-146941;10.12.2018;13.12.2018;DL-13315;Consumer;United States;New York City;New York;East;OFF-EN-10003296;Office Supplies;Envelopes;361,92;4;0;162,864
255;US-2017-159982;28.11.2017;04.12.2017;DR-12880;Corporate;United States;Chicago;Illinois;Central;FUR-FU-10002505;Furniture;Furnishings;12,132;9;0,6;-8,4924
256;US-2017-159982;28.11.2017;04.12.2017;DR-12880;Corporate;United States;Chicago;Illinois;Central;OFF-ST-10004804;Office Supplies;Storage;82,368;2;0,2;-19,5624
257;US-2017-159982;28.11.2017;04.12.2017;DR-12880;Corporate;United States;Chicago;Illinois;Central;OFF-ST-10001590;Office Supplies;Storage;53,92;5;0,2;4,044
258;US-2017-159982;28.11.2017;04.12.2017;DR-12880;Corporate;United States;Chicago;Illinois;Central;TEC-PH-10001580;Technology;Phones;647,904;6;0,2;56,6916
259;CA-2019-163139;01.12.2019;03.12.2019;CC-12670;Consumer;United States;New York City;New York;East;TEC-AC-10000290;Technology;Accessories;20,37;3;0;6,9258
260;CA-2019-163139;01.12.2019;03.12.2019;CC-12670;Consumer;United States;New York City;New York;East;OFF-ST-10002790;Office Supplies;Storage;221,55;3;0;6,6465
261;CA-2019-163139;01.12.2019;03.12.2019;CC-12670;Consumer;United States;New York City;New York;East;OFF-BI-10003460;Office Supplies;Binders;17,52;5;0,2;6,132
262;US-2019-155299;08.06.2019;12.06.2019;Dl-13600;Corporate;United States;Pasadena;Texas;Central;OFF-AP-10002203;Office Supplies;Appliances;1,624;2;0,8;-4,466
263;US-2016-106992;19.09.2016;21.09.2016;SB-20290;Corporate;United States;Houston;Texas;Central;TEC-MA-10000822;Technology;Machines;3059,982;3;0,4;-509,997
264;US-2016-106992;19.09.2016;21.09.2016;SB-20290;Corporate;United States;Houston;Texas;Central;TEC-MA-10003353;Technology;Machines;2519,958;7;0,4;-251,9958
265;CA-2018-125318;06.06.2018;13.06.2018;RC-19825;Consumer;United States;Chicago;Illinois;Central;TEC-PH-10001433;Technology;Phones;328,224;4;0,2;28,7196
266;CA-2017-155040;10.11.2017;15.11.2017;AH-10210;Consumer;United States;Brentwood;California;West;TEC-AC-10004469;Technology;Accessories;79,9;2;0;35,156
267;CA-2019-136826;16.06.2019;20.06.2019;CB-12535;Corporate;United States;Chapel Hill;North Carolina;South;OFF-AR-10003602;Office Supplies;Art;14,016;3;0,2;4,7304
268;CA-2018-111010;22.01.2018;28.01.2018;PG-18895;Consumer;United States;Morristown;New Jersey;East;OFF-FA-10003472;Office Supplies;Fasteners;7,56;6;0;0,3024
269;US-2019-145366;09.12.2019;13.12.2019;CA-12310;Corporate;United States;Cincinnati;Ohio;East;OFF-ST-10004180;Office Supplies;Storage;37,208;1;0,2;-7,4416
270;US-2019-145366;09.12.2019;13.12.2019;CA-12310;Corporate;United States;Cincinnati;Ohio;East;OFF-EN-10004386;Office Supplies;Envelopes;57,576;3;0,2;21,591
271;CA-2019-163979;28.12.2019;02.01.2020;KH-16690;Corporate;United States;San Francisco;California;West;OFF-ST-10003208;Office Supplies;Storage;725,84;4;0;210,4936
272;CA-2017-155334;30.07.2017;31.07.2017;HA-14920;Consumer;United States;San Francisco;California;West;TEC-AC-10003628;Technology;Accessories;209,93;7;0;92,3692
273;CA-2017-155334;30.07.2017;31.07.2017;HA-14920;Consumer;United States;San Francisco;California;West;FUR-FU-10003274;Furniture;Furnishings;5,28;3;0;2,3232
274;CA-2017-155334;30.07.2017;31.07.2017;HA-14920;Consumer;United States;San Francisco;California;West;OFF-BI-10002557;Office Supplies;Binders;10,92;3;0,2;4,095
275;CA-2019-118136;16.09.2019;17.09.2019;BB-10990;Corporate;United States;Inglewood;California;West;OFF-PA-10002615;Office Supplies;Paper;8,82;2;0;4,0572
276;CA-2019-118136;16.09.2019;17.09.2019;BB-10990;Corporate;United States;Inglewood;California;West;OFF-AR-10001427;Office Supplies;Art;5,98;1;0;1,5548
277;CA-2019-132976;13.10.2019;17.10.2019;AG-10495;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-PA-10000673;Office Supplies;Paper;11,648;2;0,2;4,0768
278;CA-2019-132976;13.10.2019;17.10.2019;AG-10495;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-PA-10004470;Office Supplies;Paper;18,176;4;0,2;5,9072
279;CA-2019-132976;13.10.2019;17.10.2019;AG-10495;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-ST-10000876;Office Supplies;Storage;59,712;6;0,2;5,9712
280;CA-2019-132976;13.10.2019;17.10.2019;AG-10495;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-LA-10002043;Office Supplies;Labels;24,84;3;0,2;8,694
281;US-2017-161991;26.09.2017;28.09.2017;SC-20725;Consumer;United States;Houston;Texas;Central;OFF-BI-10004967;Office Supplies;Binders;2,08;5;0,8;-3,432
282;US-2017-161991;26.09.2017;28.09.2017;SC-20725;Consumer;United States;Houston;Texas;Central;TEC-PH-10001760;Technology;Phones;1114,4;7;0,2;376,11
283;CA-2017-130890;02.11.2017;06.11.2017;JO-15280;Consumer;United States;Los Angeles;California;West;FUR-TA-10002903;Furniture;Tables;1038,84;5;0,2;51,942
284;CA-2017-130883;26.09.2017;02.10.2017;TB-21520;Consumer;United States;Portland;Oregon;West;OFF-PA-10000474;Office Supplies;Paper;141,76;5;0,2;47,844
285;CA-2017-130883;26.09.2017;02.10.2017;TB-21520;Consumer;United States;Portland;Oregon;West;TEC-AC-10001956;Technology;Accessories;239,8;5;0,2;47,96
286;CA-2017-130883;26.09.2017;02.10.2017;TB-21520;Consumer;United States;Portland;Oregon;West;OFF-PA-10004100;Office Supplies;Paper;31,104;6;0,2;10,8864
287;CA-2018-112697;18.12.2018;20.12.2018;AH-10195;Corporate;United States;Tamarac;Florida;South;OFF-BI-10000778;Office Supplies;Binders;254,058;7;0,7;-169,372
